season,match,innings,over,ball,batting_team,bowling_team,venue,batter,bowler,outcome,extra,position,wickets_before,runs_before,target
0,0,1,13,2,2,6,6,38,120,1,0,3,3,110,0
0,0,1,13,3,2,6,6,37,120,0,0,4,3,111,0
0,0,1,13,4,2,6,6,37,120,1,0,4,3,111,0
0,0,1,13,5,2,6,6,38,120,1,0,3,3,112,0
0,0,1,14,0,2,6,6,38,116,1,0,3,3,113,0
0,0,1,14,1,2,6,6,37,116,1,0,4,3,114,0
0,0,1,14,2,2,6,6,38,116,0,0,3,3,115,0
0,0,1,14,3,2,6,6,38,116,1,0,3,3,115,0
0,0,1,14,4,2,6,6,37,116,1,0,4,3,116,0
0,0,1,14,5,2,6,6,38,116,0,0,3,3,117,0
0,0,1,15,0,2,6,6,37,119,0,0,4,3,117,0
0,0,1,15,1,2,6,6,37,119,0,0,4,3,117,0
0,0,1,15,2,2,6,6,37,119,1,0,4,3,117,0
0,0,1,15,3,2,6,6,38,119,1,0,3,3,118,0
0,0,1,15,4,2,6,6,37,119,0,1,4,3,119,0
0,0,1,15,5,2,6,6,37,119,1,0,4,3,120,0
0,0,1,16,0,2,6,6,37,124,6,1,4,3,121,0
0,0,1,16,1,2,6,6,37,124,0,0,4,3,128,0
0,0,1,16,2,2,6,6,37,124,2,0,4,3,128,0
0,0,1,16,3,2,6,6,37,124,4,0,4,3,130,0
0,0,1,16,4,2,6,6,37,124,4,0,4,3,134,0
0,0,1,16,5,2,6,6,37,124,0,0,4,3,138,0
0,0,1,17,0,2,6,6,38,123,4,0,3,3,138,0
0,0,1,17,1,2,6,6,38,123,W,0,3,3,142,0
0,0,1,17,2,2,6,6,45,123,4,1,5,4,142,0
0,0,1,17,3,2,6,6,45,123,0,0,5,4,147,0
0,0,1,17,4,2,6,6,45,123,1,0,5,4,147,0
0,0,1,17,5,2,6,6,37,123,6,0,4,4,148,0
0,0,1,18,0,2,6,6,45,120,1,0,5,4,154,0
0,0,1,18,1,2,6,6,37,120,4,0,4,4,155,0
0,0,1,18,2,2,6,6,37,120,4,0,4,4,159,0
0,0,1,18,3,2,6,6,37,120,4,0,4,4,163,0
0,0,1,18,4,2,6,6,37,120,4,0,4,4,167,0
0,0,1,18,5,2,6,6,37,120,1,0,4,4,171,0
0,0,1,19,0,2,6,6,37,116,2,0,4,4,172,0
0,0,1,19,1,2,6,6,37,116,1,0,4,4,174,0
0,0,1,19,2,2,6,6,45,116,2,0,5,4,175,0
0,0,1,19,3,2,6,6,45,116,0,0,5,4,177,0
0,0,1,19,4,2,6,6,45,116,2,0,5,4,177,0
0,0,1,19,5,2,6,6,45,116,1,0,5,4,179,0
0,0,2,0,0,6,2,6,109,47,0,0,0,0,0,181
0,0,2,0,1,6,2,6,109,47,0,0,0,0,0,181
0,0,2,0,2,6,2,6,109,47,1,0,0,0,0,181
0,0,2,0,3,6,2,6,110,47,2,0,1,0,1,181
0,0,2,0,4,6,2,6,110,47,0,0,1,0,3,181
0,0,2,0,5,6,2,6,110,47,4,0,1,0,3,181
0,0,2,1,0,6,2,6,109,52,0,0,0,0,7,181
0,0,2,1,1,6,2,6,109,52,1,0,0,0,7,181
0,0,2,1,2,6,2,6,110,52,0,0,1,0,8,181
0,0,2,1,3,6,2,6,110,52,4,0,1,0,8,181
0,0,2,1,4,6,2,6,110,52,6,0,1,0,12,181
0,0,2,1,5,6,2,6,110,52,1,0,1,0,18,181
0,0,2,2,0,6,2,6,110,49,4,0,1,0,19,181
0,0,2,2,1,6,2,6,110,49,1,0,1,0,23,181
0,0,2,2,2,6,2,6,109,49,0,0,0,0,24,181
0,0,2,2,3,6,2,6,109,49,4,0,0,0,24,181
0,0,2,2,4,6,2,6,109,49,1,0,0,0,28,181
0,0,2,2,5,6,2,6,110,49,0,0,1,0,29,181
0,0,2,3,0,6,2,6,109,53,0,0,0,0,29,181
0,0,2,3,1,6,2,6,109,53,1,0,0,0,29,181
0,0,2,3,2,6,2,6,110,53,1,0,1,0,30,181
0,0,2,3,3,6,2,6,109,53,6,0,0,0,31,181
0,0,2,3,4,6,2,6,109,53,1,0,0,0,37,181
0,0,2,3,5,6,2,6,110,53,0,0,1,0,38,181
0,0,2,4,0,6,2,6,109,45,0,0,0,0,38,181
0,0,2,4,1,6,2,6,109,45,0,0,0,0,38,181
0,0,2,4,2,6,2,6,109,45,0,1,0,0,38,181
0,0,2,4,3,6,2,6,109,45,1,0,0,0,39,181
0,0,2,4,4,6,2,6,110,45,1,0,1,0,40,181
0,0,2,4,5,6,2,6,109,45,1,0,0,0,41,181
0,0,2,5,0,6,2,6,109,47,4,0,0,0,42,181
0,0,2,5,1,6,2,6,109,47,1,0,0,0,46,181
0,0,2,5,2,6,2,6,110,47,2,0,1,0,47,181
0,0,2,5,3,6,2,6,110,47,0,0,1,0,49,181
0,0,2,5,4,6,2,6,110,47,6,0,1,0,49,181
0,0,2,5,5,6,2,6,110,47,6,1,1,0,55,181
0,0,2,6,0,6,2,6,109,52,2,0,0,0,62,181
0,0,2,6,1,6,2,6,109,52,1,0,0,0,64,181
0,0,2,6,2,6,2,6,110,52,0,0,1,0,65,181
0,0,2,6,3,6,2,6,110,52,4,0,1,0,65,181
0,0,2,6,4,6,2,6,110,52,0,0,1,0,69,181
0,0,2,6,5,6,2,6,110,52,1,0,1,0,69,181
0,0,2,7,0,6,2,6,110,49,6,0,1,0,70,181
0,0,2,7,1,6,2,6,110,49,W,0,1,0,76,181
0,0,2,7,2,6,2,6,113,49,2,0,2,1,76,181
0,0,2,7,3,6,2,6,113,49,1,0,2,1,78,181
0,0,2,7,4,6,2,6,109,49,1,0,0,1,79,181
0,0,2,7,5,6,2,6,113,49,1,0,2,1,80,181
0,0,2,8,0,6,2,6,113,53,1,0,2,1,81,181
0,0,2,8,1,6,2,6,109,53,0,0,0,1,82,181
0,0,2,8,2,6,2,6,109,53,0,0,0,1,82,181
0,0,2,8,3,6,2,6,109,53,W,0,0,1,82,181
0,0,2,8,4,6,2,6,111,53,0,0,3,2,82,181
0,0,2,8,5,6,2,6,111,53,0,0,3,2,82,181
0,0,2,9,0,6,2,6,113,45,1,0,2,2,82,181
0,0,2,9,1,6,2,6,111,45,1,0,3,2,83,181
0,0,2,9,2,6,2,6,113,45,1,0,2,2,84,181
0,0,2,9,3,6,2,6,111,45,0,0,3,2,85,181
0,0,2,9,4,6,2,6,111,45,0,0,3,2,85,181
0,0,2,9,5,6,2,6,111,45,0,0,3,2,85,181
0,0,2,10,0,6,2,6,113,47,0,0,2,2,85,181
0,0,2,10,1,6,2,6,113,47,4,1,2,2,85,181
0,0,2,10,2,6,2,6,113,47,1,0,2,2,90,181
0,0,2,10,3,6,2,6,111,47,1,0,3,2,91,181
0,0,2,10,4,6,2,6,113,47,4,0,2,2,92,181
0,0,2,10,5,6,2,6,113,47,6,0,2,2,96,181
0,0,2,11,0,6,2,6,111,52,W,0,3,2,102,181
0,0,2,11,1,6,2,6,112,52,1,0,4,3,102,181
0,0,2,11,2,6,2,6,113,52,2,0,2,3,103,181
0,0,2,11,3,6,2,6,113,52,0,0,2,3,105,181
0,0,2,11,4,6,2,6,113,52,W,1,2,3,105,181
0,0,2,11,5,6,2,6,116,52,W,0,5,4,106,181
0,0,2,12,0,6,2,6,112,49,1,1,4,5,106,181
0,0,2,12,1,6,2,6,117,49,0,1,6,5,108,181
0,0,2,12,2,6,2,6,117,49,1,0,6,5,109,181
0,0,2,12,3,6,2,6,112,49,1,1,4,5,110,181
0,0,2,12,4,6,2,6,117,49,0,0,6,5,112,181
0,0,2,12,5,6,2,6,117,49,1,0,6,5,112,181
0,0,2,13,0,6,2,6,117,53,2,0,6,5,113,181
0,0,2,13,1,6,2,6,117,53,0,0,6,5,115,181
0,0,2,13,2,6,2,6,117,53,4,0,6,5,115,181
0,0,2,13,3,6,2,6,117,53,2,0,6,5,119,181
0,0,2,13,4,6,2,6,117,53,0,0,6,5,121,181
0,0,2,13,5,6,2,6,117,53,1,0,6,5,121,181
0,0,2,14,0,6,2,6,117,45,2,0,6,5,122,181
0,0,2,14,1,6,2,6,117,45,0,0,6,5,124,181
0,0,2,14,2,6,2,6,117,45,0,0,6,5,124,181
0,0,2,14,3,6,2,6,117,45,1,0,6,5,124,181
0,0,2,14,4,6,2,6,112,45,0,1,4,5,125,181
0,0,2,14,5,6,2,6,112,45,1,0,4,5,126,181
0,0,2,15,0,6,2,6,112,47,1,0,4,5,127,181
0,0,2,15,1,6,2,6,117,47,1,0,6,5,128,181
0,0,2,15,2,6,2,6,112,47,0,0,4,5,129,181
0,0,2,15,3,6,2,6,112,47,4,0,4,5,129,181
0,0,2,15,4,6,2,6,112,47,1,0,4,5,133,181
0,0,2,15,5,6,2,6,117,47,1,0,6,5,134,181
0,0,2,16,0,6,2,6,117,52,1,0,6,5,135,181
0,0,2,16,1,6,2,6,112,52,2,0,4,5,136,181
0,0,2,16,2,6,2,6,112,52,1,0,4,5,138,181
0,0,2,16,3,6,2,6,117,52,1,0,6,5,139,181
0,0,2,16,4,6,2,6,112,52,1,1,4,5,140,181
0,0,2,16,5,6,2,6,117,52,0,0,6,5,142,181
0,0,2,17,0,6,2,6,112,49,2,0,4,5,142,181
0,0,2,17,1,6,2,6,112,49,1,0,4,5,144,181
0,0,2,17,2,6,2,6,117,49,0,0,6,5,145,181
0,0,2,17,3,6,2,6,117,49,1,0,6,5,145,181
0,0,2,17,4,6,2,6,112,49,4,0,4,5,146,181
0,0,2,17,5,6,2,6,112,49,4,0,4,5,150,181
0,0,2,18,0,6,2,6,117,53,2,0,6,5,154,181
0,0,2,18,1,6,2,6,117,53,4,0,6,5,156,181
0,0,2,18,2,6,2,6,117,53,4,0,6,5,160,181
0,0,2,18,3,6,2,6,117,53,6,0,6,5,164,181
0,0,2,18,4,6,2,6,117,53,W,0,6,5,170,181
0,0,2,18,5,6,2,6,119,53,0,0,7,6,170,181
0,0,2,19,0,6,2,6,112,45,1,0,4,6,170,181
0,0,2,19,1,6,2,6,119,45,1,0,7,6,171,181
0,0,2,19,2,6,2,6,112,45,2,0,4,6,172,181
0,0,2,19,3,6,2,6,112,45,1,0,4,6,174,181
0,0,2,19,4,6,2,6,119,45,W,1,7,6,175,181
0,0,2,19,5,6,2,6,124,45,W,0,8,7,176,181
0,1,1,0,0,9,5,9,164,101,0,0,0,0,0,0
0,1,1,0,1,9,5,9,164,101,0,0,0,0,0,0
0,1,1,0,2,9,5,9,164,101,0,0,0,0,0,0
0,1,1,0,3,9,5,9,164,101,0,0,0,0,0,0
0,1,1,0,4,9,5,9,164,101,1,0,0,0,0,0
0,1,1,0,5,9,5,9,162,101,0,0,1,0,1,0
0,1,1,1,0,9,5,9,164,107,0,0,0,0,1,0
0,1,1,1,1,9,5,9,164,107,2,0,0,0,1,0
0,1,1,1,2,9,5,9,164,107,4,0,0,0,3,0
0,1,1,1,3,9,5,9,164,107,4,0,0,0,7,0
0,1,1,1,4,9,5,9,164,107,W,0,0,0,11,0
0,1,1,1,5,9,5,9,163,107,0,0,2,1,11,0
0,1,1,2,0,9,5,9,162,105,0,0,1,1,11,0
0,1,1,2,1,9,5,9,162,105,2,1,1,1,11,0
0,1,1,2,2,9,5,9,162,105,1,0,1,1,14,0
0,1,1,2,3,9,5,9,163,105,W,0,2,1,15,0
0,1,1,2,4,9,5,9,168,105,0,0,3,2,15,0
0,1,1,2,5,9,5,9,168,105,0,0,3,2,15,0
0,1,1,3,0,9,5,9,162,106,1,0,1,2,15,0
0,1,1,3,1,9,5,9,168,106,0,0,3,2,16,0
0,1,1,3,2,9,5,9,168,106,0,0,3,2,16,0
0,1,1,3,3,9,5,9,168,106,2,0,3,2,16,0
0,1,1,3,4,9,5,9,168,106,0,0,3,2,18,0
0,1,1,3,5,9,5,9,168,106,0,0,3,2,18,0
0,1,1,4,0,9,5,9,162,99,1,0,1,2,18,0
0,1,1,4,1,9,5,9,168,99,0,1,3,2,19,0
0,1,1,4,2,9,5,9,168,99,0,0,3,2,20,0
0,1,1,4,3,9,5,9,168,99,0,0,3,2,20,0
0,1,1,4,4,9,5,9,168,99,0,0,3,2,20,0
0,1,1,4,5,9,5,9,168,99,1,0,3,2,20,0
0,1,1,5,0,9,5,9,168,101,0,0,3,2,21,0
0,1,1,5,1,9,5,9,168,101,1,0,3,2,21,0
0,1,1,5,2,9,5,9,162,101,6,0,1,2,22,0
0,1,1,5,3,9,5,9,162,101,0,0,1,2,28,0
0,1,1,5,4,9,5,9,162,101,0,0,1,2,28,0
0,1,1,5,5,9,5,9,162,101,0,0,1,2,28,0
0,1,1,6,0,9,5,9,168,107,0,0,3,2,28,0
0,1,1,6,1,9,5,9,168,107,1,0,3,2,28,0
0,1,1,6,2,9,5,9,162,107,0,0,1,2,29,0
0,1,1,6,3,9,5,9,162,107,1,0,1,2,29,0
0,1,1,6,4,9,5,9,168,107,0,0,3,2,30,0
0,1,1,6,5,9,5,9,168,107,1,0,3,2,30,0
0,1,1,7,0,9,5,9,168,105,1,0,3,2,31,0
0,1,1,7,1,9,5,9,162,105,1,0,1,2,32,0
0,1,1,7,2,9,5,9,168,105,1,0,3,2,33,0
0,1,1,7,3,9,5,9,162,105,1,0,1,2,34,0
0,1,1,7,4,9,5,9,168,105,1,0,3,2,35,0
0,1,1,7,5,9,5,9,162,105,1,0,1,2,36,0
0,1,1,8,0,9,5,9,162,106,2,0,1,2,37,0
0,1,1,8,1,9,5,9,162,106,1,1,1,2,39,0
0,1,1,8,2,9,5,9,168,106,1,0,3,2,41,0
0,1,1,8,3,9,5,9,162,106,4,0,1,2,42,0
0,1,1,8,4,9,5,9,162,106,0,0,1,2,46,0
0,1,1,8,5,9,5,9,162,106,0,0,1,2,46,0
0,1,1,9,0,9,5,9,168,99,1,0,3,2,46,0
0,1,1,9,1,9,5,9,162,99,1,0,1,2,47,0
0,1,1,9,2,9,5,9,168,99,1,0,3,2,48,0
0,1,1,9,3,9,5,9,162,99,4,0,1,2,49,0
0,1,1,9,4,9,5,9,162,99,0,0,1,2,53,0
0,1,1,9,5,9,5,9,162,99,4,0,1,2,53,0
0,1,1,10,0,9,5,9,168,101,0,0,3,2,57,0
0,1,1,10,1,9,5,9,168,101,1,0,3,2,57,0
0,1,1,10,2,9,5,9,162,101,1,0,1,2,58,0
0,1,1,10,3,9,5,9,168,101,6,0,3,2,59,0
0,1,1,10,4,9,5,9,168,101,0,0,3,2,65,0
0,1,1,10,5,9,5,9,168,101,1,0,3,2,65,0
0,1,1,11,0,9,5,9,168,107,2,0,3,2,66,0
0,1,1,11,1,9,5,9,168,107,1,0,3,2,68,0
0,1,1,11,2,9,5,9,162,107,1,0,1,2,69,0
0,1,1,11,3,9,5,9,168,107,0,0,3,2,70,0
0,1,1,11,4,9,5,9,168,107,0,0,3,2,70,0
0,1,1,11,5,9,5,9,168,107,0,0,3,2,70,0
0,1,1,12,0,9,5,9,162,105,0,0,1,2,70,0
0,1,1,12,1,9,5,9,162,105,2,0,1,2,70,0
0,1,1,12,2,9,5,9,162,105,2,0,1,2,72,0
0,1,1,12,3,9,5,9,162,105,1,0,1,2,74,0
0,1,1,12,4,9,5,9,168,105,0,0,3,2,75,0
0,1,1,12,5,9,5,9,168,105,1,0,3,2,75,0
0,1,1,13,0,9,5,9,168,106,6,0,3,2,76,0
0,1,1,13,1,9,5,9,168,106,1,0,3,2,82,0
0,1,1,13,2,9,5,9,162,106,1,0,1,2,83,0
0,1,1,13,3,9,5,9,168,106,W,0,3,2,84,0
0,1,1,13,4,9,5,9,167,106,0,0,4,3,84,0
0,1,1,13,5,9,5,9,167,106,0,0,4,3,84,0
0,1,1,14,0,9,5,9,162,99,2,0,1,3,84,0
0,1,1,14,1,9,5,9,162,99,0,0,1,3,86,0
0,1,1,14,2,9,5,9,162,99,1,0,1,3,86,0
0,1,1,14,3,9,5,9,167,99,1,0,4,3,87,0
0,1,1,14,4,9,5,9,162,99,W,0,1,3,88,0
0,1,1,14,5,9,5,9,172,99,0,0,5,4,88,0
0,1,1,15,0,9,5,9,167,101,1,0,4,4,88,0
0,1,1,15,1,9,5,9,172,101,1,0,5,4,89,0
0,1,1,15,2,9,5,9,167,101,4,1,4,4,90,0
0,1,1,15,3,9,5,9,167,101,1,0,4,4,95,0
0,1,1,15,4,9,5,9,172,101,1,0,5,4,96,0
0,1,1,15,5,9,5,9,167,101,6,0,4,4,97,0
0,1,1,16,0,9,5,9,172,107,1,0,5,4,103,0
0,1,1,16,1,9,5,9,167,107,1,0,4,4,104,0
0,1,1,16,2,9,5,9,172,107,1,0,5,4,105,0
0,1,1,16,3,9,5,9,167,107,1,0,4,4,106,0
0,1,1,16,4,9,5,9,172,107,1,0,5,4,107,0
0,1,1,16,5,9,5,9,167,107,2,0,4,4,108,0
0,1,1,17,0,9,5,9,172,105,1,0,5,4,110,0
0,1,1,17,1,9,5,9,167,105,0,0,4,4,111,0
0,1,1,17,2,9,5,9,167,105,6,0,4,4,111,0
0,1,1,17,3,9,5,9,167,105,1,1,4,4,117,0
0,1,1,17,4,9,5,9,172,105,2,0,5,4,119,0
0,1,1,17,5,9,5,9,172,105,6,0,5,4,121,0
0,1,1,18,0,9,5,9,167,106,4,0,4,4,127,0
0,1,1,18,1,9,5,9,167,106,1,0,4,4,131,0
0,1,1,18,2,9,5,9,172,106,0,0,5,4,132,0
0,1,1,18,3,9,5,9,172,106,6,0,5,4,132,0
0,1,1,18,4,9,5,9,172,106,1,0,5,4,138,0
0,1,1,18,5,9,5,9,167,106,W,0,4,4,139,0
0,1,1,19,0,9,5,9,172,99,0,0,5,5,139,0
0,1,1,19,1,9,5,9,172,99,2,0,5,5,139,0
0,1,1,19,2,9,5,9,172,99,1,0,5,5,141,0
0,1,1,19,3,9,5,9,170,99,1,0,6,5,142,0
0,1,1,19,4,9,5,9,172,99,1,0,5,5,143,0
0,1,1,19,5,9,5,9,170,99,W,0,6,5,144,0
0,1,2,0,0,5,9,9,93,176,1,0,0,0,0,145
0,1,2,0,1,5,9,9,91,176,1,0,1,0,1,145
0,1,2,0,2,5,9,9,93,176,0,0,0,0,2,145
0,1,2,0,3,5,9,9,93,176,0,0,0,0,2,145
0,1,2,0,4,5,9,9,93,176,0,0,0,0,2,145
0,1,2,0,5,5,9,9,93,176,1,0,0,0,2,145
0,1,2,1,0,5,9,9,93,177,1,0,0,0,3,145
0,1,2,1,1,5,9,9,91,177,4,0,1,0,4,145
0,1,2,1,2,5,9,9,91,177,0,0,1,0,8,145
0,1,2,1,3,5,9,9,91,177,1,0,1,0,8,145
0,1,2,1,4,5,9,9,93,177,1,0,0,0,9,145
0,1,2,1,5,5,9,9,91,177,0,0,1,0,10,145
0,1,2,2,0,5,9,9,93,178,0,0,0,0,10,145
0,1,2,2,1,5,9,9,93,178,0,0,0,0,10,145
0,1,2,2,2,5,9,9,93,178,0,1,0,0,10,145
0,1,2,2,3,5,9,9,93,178,1,0,0,0,11,145
0,1,2,2,4,5,9,9,91,178,6,0,1,0,12,145
0,1,2,2,5,5,9,9,91,178,W,0,1,0,18,145
0,1,2,3,0,5,9,9,93,179,1,0,0,1,18,145
0,1,2,3,1,5,9,9,90,179,0,0,2,1,19,145
0,1,2,3,2,5,9,9,90,179,2,0,2,1,19,145
0,1,2,3,3,5,9,9,90,179,0,0,2,1,21,145
0,1,2,3,4,5,9,9,90,179,1,0,2,1,21,145
0,1,2,3,5,5,9,9,93,179,4,0,0,1,22,145
0,1,2,4,0,5,9,9,90,172,4,1,2,1,26,145
0,1,2,4,1,5,9,9,90,172,4,0,2,1,31,145
0,1,2,4,2,5,9,9,90,172,1,0,2,1,35,145
0,1,2,4,3,5,9,9,93,172,W,0,0,1,36,145
0,1,2,4,4,5,9,9,92,172,0,0,3,2,36,145
0,1,2,4,5,5,9,9,92,172,1,0,3,2,36,145
0,1,2,5,0,5,9,9,92,176,0,0,3,2,37,145
0,1,2,5,1,5,9,9,92,176,6,0,3,2,37,145
0,1,2,5,2,5,9,9,92,176,0,1,3,2,43,145
0,1,2,5,3,5,9,9,92,176,4,0,3,2,44,145
0,1,2,5,4,5,9,9,92,176,1,0,3,2,48,145
0,1,2,5,5,5,9,9,90,176,0,0,2,2,49,145
0,1,2,6,0,5,9,9,92,177,1,0,3,2,49,145
0,1,2,6,1,5,9,9,90,177,4,0,2,2,50,145
0,1,2,6,2,5,9,9,90,177,1,1,2,2,54,145
0,1,2,6,3,5,9,9,92,177,1,1,3,2,56,145
0,1,2,6,4,5,9,9,90,177,1,0,2,2,58,145
0,1,2,6,5,5,9,9,92,177,4,1,3,2,59,145
0,1,2,7,0,5,9,9,90,178,1,0,2,2,64,145
0,1,2,7,1,5,9,9,92,178,1,0,3,2,65,145
0,1,2,7,2,5,9,9,90,178,1,0,2,2,66,145
0,1,2,7,3,5,9,9,92,178,0,0,3,2,67,145
0,1,2,7,4,5,9,9,92,178,1,0,3,2,67,145
0,1,2,7,5,5,9,9,90,178,0,0,2,2,68,145
0,1,2,8,0,5,9,9,92,179,1,0,3,2,68,145
0,1,2,8,1,5,9,9,90,179,0,0,2,2,69,145
0,1,2,8,2,5,9,9,90,179,0,0,2,2,69,145
0,1,2,8,3,5,9,9,90,179,1,0,2,2,69,145
0,1,2,8,4,5,9,9,92,179,1,0,3,2,70,145
0,1,2,8,5,5,9,9,90,179,1,0,2,2,71,145
0,1,2,9,0,5,9,9,90,172,1,0,2,2,72,145
0,1,2,9,1,5,9,9,92,172,1,0,3,2,73,145
0,1,2,9,2,5,9,9,90,172,1,0,2,2,74,145
0,1,2,9,3,5,9,9,92,172,2,0,3,2,75,145
0,1,2,9,4,5,9,9,92,172,0,0,3,2,77,145
0,1,2,9,5,5,9,9,92,172,0,0,3,2,77,145
0,1,2,10,0,5,9,9,90,176,2,0,2,2,77,145
0,1,2,10,1,5,9,9,90,176,2,1,2,2,79,145
0,1,2,10,2,5,9,9,90,176,0,0,2,2,82,145
0,1,2,10,3,5,9,9,90,176,4,1,2,2,82,145
0,1,2,10,4,5,9,9,90,176,6,0,2,2,87,145
0,1,2,10,5,5,9,9,90,176,1,0,2,2,93,145
0,1,2,11,0,5,9,9,90,177,1,0,2,2,94,145
0,1,2,11,1,5,9,9,92,177,1,0,3,2,95,145
0,1,2,11,2,5,9,9,90,177,0,0,2,2,96,145
0,1,2,11,3,5,9,9,90,177,W,0,2,2,96,145
0,1,2,11,4,5,9,9,96,177,1,1,4,3,96,145
0,1,2,11,5,5,9,9,92,177,0,0,3,3,98,145
0,1,2,12,0,5,9,9,96,178,0,0,4,3,98,145
0,1,2,12,1,5,9,9,96,178,0,0,4,3,98,145
