season,match,innings,over,ball,batting_team,bowling_team,venue,batter,bowler,outcome,extra,position,wickets_before,runs_before,target
0,0,2,5,0,6,9,6,112,174,1,0,0,1,50,187
0,0,2,5,1,6,9,6,109,174,0,0,2,1,51,187
0,0,2,5,2,6,9,6,109,174,1,0,2,1,51,187
0,0,2,5,3,6,9,6,112,174,4,0,0,1,52,187
0,0,2,5,4,6,9,6,112,174,1,0,0,1,56,187
0,0,2,5,5,6,9,6,109,174,0,0,2,1,57,187
0,0,2,6,0,6,9,6,112,175,1,0,0,1,57,187
0,0,2,6,1,6,9,6,109,175,0,0,2,1,58,187
0,0,2,6,2,6,9,6,109,175,1,0,2,1,58,187
0,0,2,6,3,6,9,6,112,175,W,0,0,1,59,187
0,0,2,6,4,6,9,6,111,175,0,0,3,2,59,187
0,0,2,6,5,6,9,6,111,175,0,0,3,2,59,187
0,0,2,7,0,6,9,6,109,176,1,0,2,2,59,187
0,0,2,7,1,6,9,6,111,176,1,0,3,2,60,187
0,0,2,7,2,6,9,6,109,176,0,0,2,2,61,187
0,0,2,7,3,6,9,6,109,176,0,0,2,2,61,187
0,0,2,7,4,6,9,6,109,176,1,0,2,2,61,187
0,0,2,7,5,6,9,6,111,176,1,0,3,2,62,187
0,0,2,8,0,6,9,6,111,173,1,1,3,2,63,187
0,0,2,8,1,6,9,6,109,173,1,0,2,2,65,187
0,0,2,8,2,6,9,6,111,173,1,0,3,2,66,187
0,0,2,8,3,6,9,6,109,173,1,0,2,2,67,187
0,0,2,8,4,6,9,6,111,173,1,0,3,2,68,187
0,0,2,8,5,6,9,6,109,173,0,0,2,2,69,187
0,0,2,9,0,6,9,6,111,171,1,0,3,2,69,187
0,0,2,9,1,6,9,6,109,171,1,0,2,2,70,187
0,0,2,9,2,6,9,6,111,171,0,0,3,2,71,187
0,0,2,9,3,6,9,6,111,171,2,0,3,2,71,187
0,0,2,9,4,6,9,6,111,171,4,0,3,2,73,187
0,0,2,9,5,6,9,6,111,171,1,0,3,2,77,187
0,0,2,10,0,6,9,6,111,174,4,0,3,2,78,187
0,0,2,10,1,6,9,6,111,174,4,1,3,2,82,187
0,0,2,10,2,6,9,6,111,174,6,0,3,2,87,187
0,0,2,10,3,6,9,6,111,174,1,0,3,2,93,187
0,0,2,10,4,6,9,6,109,174,1,0,2,2,94,187
0,0,2,10,5,6,9,6,111,174,4,0,3,2,95,187
0,0,2,11,0,6,9,6,109,175,1,0,2,2,99,187
0,0,2,11,1,6,9,6,111,175,6,0,3,2,100,187
0,0,2,11,2,6,9,6,111,175,6,1,3,2,106,187
0,0,2,11,3,6,9,6,111,175,1,0,3,2,113,187
0,0,2,11,4,6,9,6,109,175,1,0,2,2,114,187
0,0,2,11,5,6,9,6,111,175,0,0,3,2,115,187
0,0,2,12,0,6,9,6,109,176,1,0,2,2,115,187
0,0,2,12,1,6,9,6,111,176,1,0,3,2,116,187
0,0,2,12,2,6,9,6,109,176,0,0,2,2,117,187
0,0,2,12,3,6,9,6,109,176,0,0,2,2,117,187
0,0,2,12,4,6,9,6,109,176,1,0,2,2,117,187
0,0,2,12,5,6,9,6,111,176,1,0,3,2,118,187
0,0,2,13,0,6,9,6,111,173,6,0,3,2,119,187
0,0,2,13,1,6,9,6,111,173,0,0,3,2,125,187
0,0,2,13,2,6,9,6,111,173,6,0,3,2,125,187
0,0,2,13,3,6,9,6,111,173,1,0,3,2,131,187
0,0,2,13,4,6,9,6,109,173,6,0,2,2,132,187
0,0,2,13,5,6,9,6,109,173,1,0,2,2,138,187
0,0,2,14,0,6,9,6,109,171,6,0,2,2,139,187
0,0,2,14,1,6,9,6,109,171,4,0,2,2,145,187
0,0,2,14,2,6,9,6,109,171,1,0,2,2,149,187
0,0,2,14,3,6,9,6,111,171,0,0,3,2,150,187
0,0,2,14,4,6,9,6,111,171,4,0,3,2,150,187
0,0,2,14,5,6,9,6,111,171,6,1,3,2,154,187
0,0,2,15,0,6,9,6,109,174,6,0,2,2,161,187
0,0,2,15,1,6,9,6,109,174,1,0,2,2,167,187
0,0,2,15,2,6,9,6,111,174,1,0,3,2,168,187
0,0,2,15,3,6,9,6,109,174,1,0,2,2,169,187
0,0,2,15,4,6,9,6,111,174,1,0,3,2,170,187
0,0,2,15,5,6,9,6,109,174,0,1,2,2,171,187
0,0,2,16,0,6,9,6,111,175,1,0,3,2,172,187
0,0,2,16,1,6,9,6,109,175,1,1,2,2,173,187
0,0,2,16,2,6,9,6,111,175,4,0,3,2,175,187
0,0,2,16,3,6,9,6,111,175,0,0,3,2,179,187
0,0,2,16,4,6,9,6,111,175,1,0,3,2,179,187
0,0,2,16,5,6,9,6,109,175,W,0,2,2,180,187
0,0,2,17,0,6,9,6,111,176,2,0,3,3,180,187
0,0,2,17,1,6,9,6,111,176,1,0,3,3,182,187
0,0,2,17,2,6,9,6,108,176,0,0,4,3,183,187
0,0,2,17,3,6,9,6,108,176,1,0,4,3,183,187
0,0,2,17,4,6,9,6,111,176,4,0,3,3,184,187
0,1,1,0,0,6,7,6,114,141,0,0,0,0,0,0
0,1,1,0,1,6,7,6,114,141,0,0,0,0,0,0
0,1,1,0,2,6,7,6,114,141,0,0,0,0,0,0
0,1,1,0,3,6,7,6,114,141,0,0,0,0,0,0
0,1,1,0,4,6,7,6,114,141,1,0,0,0,0,0
0,1,1,0,5,6,7,6,108,141,1,0,1,0,1,0
0,1,1,1,0,6,7,6,108,140,1,0,1,0,2,0
0,1,1,1,1,6,7,6,114,140,0,0,0,0,3,0
0,1,1,1,2,6,7,6,114,140,0,0,0,0,3,0
0,1,1,1,3,6,7,6,114,140,1,0,0,0,3,0
0,1,1,1,4,6,7,6,108,140,0,0,1,0,4,0
0,1,1,1,5,6,7,6,108,140,0,0,1,0,4,0
0,1,1,2,0,6,7,6,114,139,4,0,0,0,4,0
0,1,1,2,1,6,7,6,114,139,0,0,0,0,8,0
0,1,1,2,2,6,7,6,114,139,6,0,0,0,8,0
0,1,1,2,3,6,7,6,114,139,2,0,0,0,14,0
0,1,1,2,4,6,7,6,114,139,0,0,0,0,16,0
0,1,1,2,5,6,7,6,114,139,1,1,0,0,16,0
0,1,1,3,0,6,7,6,114,137,0,0,0,0,18,0
0,1,1,3,1,6,7,6,114,137,6,0,0,0,18,0
0,1,1,3,2,6,7,6,114,137,0,0,0,0,24,0
0,1,1,3,3,6,7,6,114,137,0,0,0,0,24,0
0,1,1,3,4,6,7,6,114,137,6,1,0,0,24,0
0,1,1,3,5,6,7,6,114,137,4,0,0,0,31,0
0,1,1,4,0,6,7,6,108,133,1,1,1,0,35,0
0,1,1,4,1,6,7,6,114,133,1,0,0,0,37,0
0,1,1,4,2,6,7,6,108,133,0,0,1,0,38,0
0,1,1,4,3,6,7,6,108,133,1,0,1,0,38,0
0,1,1,4,4,6,7,6,114,133,2,0,0,0,39,0
0,1,1,4,5,6,7,6,114,133,1,0,0,0,41,0
0,1,1,5,0,6,7,6,114,141,1,0,0,0,42,0
0,1,1,5,1,6,7,6,108,141,6,0,1,0,43,0
0,1,1,5,2,6,7,6,108,141,1,0,1,0,49,0
0,1,1,5,3,6,7,6,114,141,0,0,0,0,50,0
0,1,1,5,4,6,7,6,114,141,1,0,0,0,50,0
0,1,1,5,5,6,7,6,108,141,0,0,1,0,51,0
0,1,1,6,0,6,7,6,114,140,1,0,0,0,51,0
0,1,1,6,1,6,7,6,108,140,1,0,1,0,52,0
0,1,1,6,2,6,7,6,114,140,6,0,0,0,53,0
0,1,1,6,3,6,7,6,114,140,1,0,0,0,59,0
0,1,1,6,4,6,7,6,108,140,1,0,1,0,60,0
0,1,1,6,5,6,7,6,114,140,1,0,0,0,61,0
0,1,1,7,0,6,7,6,114,139,1,1,0,0,62,0
0,1,1,7,1,6,7,6,108,139,4,0,1,0,64,0
0,1,1,7,2,6,7,6,108,139,4,0,1,0,68,0
0,1,1,7,3,6,7,6,108,139,1,0,1,0,72,0
0,1,1,7,4,6,7,6,114,139,1,0,0,0,73,0
0,1,1,7,5,6,7,6,108,139,4,0,1,0,74,0
0,1,1,8,0,6,7,6,114,137,0,1,0,0,78,0
0,1,1,8,1,6,7,6,114,137,0,0,0,0,79,0
0,1,1,8,2,6,7,6,114,137,0,0,0,0,79,0
0,1,1,8,3,6,7,6,114,137,1,0,0,0,79,0
0,1,1,8,4,6,7,6,108,137,4,0,1,0,80,0
0,1,1,8,5,6,7,6,108,137,1,0,1,0,84,0
0,1,1,9,0,6,7,6,108,133,6,1,1,0,85,0
0,1,1,9,1,6,7,6,108,133,4,0,1,0,92,0
0,1,1,9,2,6,7,6,108,133,1,1,1,0,96,0
0,1,1,9,3,6,7,6,114,133,1,0,0,0,98,0
0,1,1,9,4,6,7,6,108,133,0,0,1,0,99,0
0,1,1,9,5,6,7,6,108,133,0,0,1,0,99,0
0,1,1,10,0,6,7,6,114,141,6,0,0,0,99,0
0,1,1,10,1,6,7,6,114,141,1,0,0,0,105,0
0,1,1,10,2,6,7,6,108,141,1,1,1,0,106,0
0,1,1,10,3,6,7,6,114,141,6,0,0,0,108,0
0,1,1,10,4,6,7,6,114,141,4,0,0,0,114,0
0,1,1,10,5,6,7,6,114,141,4,0,0,0,118,0
0,1,1,11,0,6,7,6,108,140,1,0,1,0,122,0
0,1,1,11,1,6,7,6,114,140,2,0,0,0,123,0
0,1,1,11,2,6,7,6,114,140,1,0,0,0,125,0
0,1,1,11,3,6,7,6,108,140,1,0,1,0,126,0
0,1,1,11,4,6,7,6,114,140,1,0,0,0,127,0
0,1,1,11,5,6,7,6,108,140,1,0,1,0,128,0
0,1,1,12,0,6,7,6,108,139,1,0,1,0,129,0
0,1,1,12,1,6,7,6,114,139,4,1,0,0,130,0
0,1,1,12,2,6,7,6,114,139,1,0,0,0,135,0
0,1,1,12,3,6,7,6,108,139,1,0,1,0,136,0
0,1,1,12,4,6,7,6,114,139,1,0,0,0,137,0
0,1,1,12,5,6,7,6,108,139,1,0,1,0,138,0
0,1,1,13,0,6,7,6,108,137,1,0,1,0,139,0
0,1,1,13,1,6,7,6,114,137,1,1,0,0,140,0
0,1,1,13,2,6,7,6,108,137,0,0,1,0,142,0
0,1,1,13,3,6,7,6,108,137,2,0,1,0,142,0
0,1,1,13,4,6,7,6,108,137,6,0,1,0,144,0
0,1,1,13,5,6,7,6,108,137,0,0,1,0,150,0
0,1,1,14,0,6,7,6,114,133,1,0,0,0,150,0
0,1,1,14,1,6,7,6,108,133,1,0,1,0,151,0
0,1,1,14,2,6,7,6,114,133,1,0,0,0,152,0
0,1,1,14,3,6,7,6,108,133,W,0,1,0,153,0
0,1,1,14,4,6,7,6,109,133,6,0,2,1,153,0
0,1,1,14,5,6,7,6,109,133,6,0,2,1,159,0
0,1,1,15,0,6,7,6,114,141,6,0,0,1,165,0
0,1,1,15,1,6,7,6,114,141,0,0,0,1,171,0
0,1,1,15,2,6,7,6,114,141,1,0,0,1,171,0
0,1,1,15,3,6,7,6,109,141,1,0,2,1,172,0
0,1,1,15,4,6,7,6,114,141,6,0,0,1,173,0
0,1,1,15,5,6,7,6,114,141,1,1,0,1,179,0
0,1,1,16,0,6,7,6,114,140,1,1,0,1,181,0
0,1,1,16,1,6,7,6,109,140,1,0,2,1,183,0
0,1,1,16,2,6,7,6,114,140,1,0,0,1,184,0
0,1,1,16,3,6,7,6,109,140,1,0,2,1,185,0
0,1,1,16,4,6,7,6,114,140,1,0,0,1,186,0
0,1,1,16,5,6,7,6,109,140,1,0,2,1,187,0
0,1,1,17,0,6,7,6,109,139,6,0,2,1,188,0
0,1,1,17,1,6,7,6,109,139,4,0,2,1,194,0
0,1,1,17,2,6,7,6,109,139,1,0,2,1,198,0
0,1,1,17,3,6,7,6,114,139,1,0,0,1,199,0
0,1,1,17,4,6,7,6,109,139,0,0,2,1,200,0
0,1,1,17,5,6,7,6,109,139,1,0,2,1,200,0
0,1,1,18,0,6,7,6,109,137,4,0,2,1,201,0
0,1,1,18,1,6,7,6,109,137,6,0,2,1,205,0
0,1,1,18,2,6,7,6,109,137,6,0,2,1,211,0
0,1,1,18,3,6,7,6,109,137,4,0,2,1,217,0
0,1,1,18,4,6,7,6,109,137,0,0,2,1,221,0
0,1,1,18,5,6,7,6,109,137,1,0,2,1,221,0
0,1,1,19,0,6,7,6,109,133,2,0,2,1,222,0
0,1,1,19,1,6,7,6,109,133,6,0,2,1,224,0
0,1,1,19,2,6,7,6,109,133,2,0,2,1,230,0
0,1,1,19,3,6,7,6,109,133,6,0,2,1,232,0
0,1,1,19,4,6,7,6,109,133,W,0,2,1,238,0
0,1,1,19,5,6,7,6,111,133,6,1,3,2,238,0
0,1,2,0,0,7,6,6,126,120,1,0,0,0,0,246
0,1,2,0,1,7,6,6,132,120,0,0,1,0,1,246
0,1,2,0,2,7,6,6,132,120,4,0,1,0,1,246
0,1,2,0,3,7,6,6,132,120,4,0,1,0,5,246
0,1,2,0,4,7,6,6,132,120,0,0,1,0,9,246
0,1,2,0,5,7,6,6,132,120,1,0,1,0,9,246
0,1,2,1,0,7,6,6,132,121,4,1,1,0,10,246
0,1,2,1,1,7,6,6,132,121,6,0,1,0,15,246
0,1,2,1,2,7,6,6,132,121,1,0,1,0,21,246
0,1,2,1,3,7,6,6,126,121,0,0,0,0,22,246
0,1,2,1,4,7,6,6,126,121,4,0,0,0,22,246
0,1,2,1,5,7,6,6,126,121,4,0,0,0,26,246
0,1,2,2,0,7,6,6,132,122,1,0,1,0,30,246
0,1,2,2,1,7,6,6,126,122,1,0,0,0,31,246
0,1,2,2,2,7,6,6,132,122,0,0,1,0,32,246
0,1,2,2,3,7,6,6,132,122,W,0,1,0,32,246
0,1,2,2,4,7,6,6,129,122,4,0,2,1,32,246
0,1,2,2,5,7,6,6,129,122,1,0,2,1,36,246
0,1,2,3,0,7,6,6,129,125,4,0,2,1,37,246
0,1,2,3,1,7,6,6,129,125,6,0,2,1,41,246
0,1,2,3,2,7,6,6,129,125,W,0,2,1,47,246
0,1,2,3,3,7,6,6,127,125,0,0,3,2,47,246
0,1,2,3,4,7,6,6,127,125,0,0,3,2,47,246
0,1,2,3,5,7,6,6,127,125,1,0,3,2,47,246
0,1,2,4,0,7,6,6,127,117,6,0,3,2,48,246
0,1,2,4,1,7,6,6,127,117,0,0,3,2,54,246
0,1,2,4,2,7,6,6,127,117,1,0,3,2,54,246
0,1,2,4,3,7,6,6,126,117,6,0,0,2,55,246
0,1,2,4,4,7,6,6,126,117,1,0,0,2,61,246
0,1,2,4,5,7,6,6,127,117,4,0,3,2,62,246
0,1,2,5,0,7,6,6,126,120,0,0,0,2,66,246
0,1,2,5,1,7,6,6,126,120,6,0,0,2,66,246
0,1,2,5,2,7,6,6,126,120,1,0,0,2,72,246
0,1,2,5,3,7,6,6,127,120,0,0,3,2,73,246
0,1,2,5,4,7,6,6,127,120,0,0,3,2,73,246
0,1,2,5,5,7,6,6,127,120,1,0,3,2,73,246
0,1,2,6,0,7,6,6,127,121,0,0,3,2,74,246
0,1,2,6,1,7,6,6,127,121,1,0,3,2,74,246
0,1,2,6,2,7,6,6,126,121,4,0,0,2,75,246
0,1,2,6,3,7,6,6,126,121,6,0,0,2,79,246
0,1,2,6,4,7,6,6,126,121,6,0,0,2,85,246
0,1,2,6,5,7,6,6,126,121,1,0,0,2,91,246
0,1,2,7,0,7,6,6,126,122,1,0,0,2,92,246
0,1,2,7,1,7,6,6,127,122,0,0,3,2,93,246
0,1,2,7,2,7,6,6,127,122,1,0,3,2,93,246
0,1,2,7,3,7,6,6,126,122,1,0,0,2,94,246
0,1,2,7,4,7,6,6,127,122,1,0,3,2,95,246
0,1,2,7,5,7,6,6,126,122,1,0,0,2,96,246
0,1,2,8,0,7,6,6,126,125,4,0,0,2,97,246
0,1,2,8,1,7,6,6,126,125,4,0,0,2,101,246
0,1,2,8,2,7,6,6,126,125,4,0,0,2,105,246
0,1,2,8,3,7,6,6,126,125,2,0,0,2,109,246
0,1,2,8,4,7,6,6,126,125,4,0,0,2,111,246
0,1,2,8,5,7,6,6,126,125,1,0,0,2,115,246
0,1,2,9,0,7,6,6,126,117,0,0,0,2,116,246
0,1,2,9,1,7,6,6,126,117,1,0,0,2,116,246
0,1,2,9,2,7,6,6,127,117,4,0,3,2,117,246
0,1,2,9,3,7,6,6,127,117,1,1,3,2,121,246
0,1,2,9,4,7,6,6,126,117,1,0,0,2,123,246
0,1,2,9,5,7,6,6,127,117,0,0,3,2,124,246
0,1,2,10,0,7,6,6,126,120,0,0,0,2,124,246
0,1,2,10,1,7,6,6,126,120,1,0,0,2,124,246
0,1,2,10,2,7,6,6,127,120,4,0,3,2,125,246
0,1,2,10,3,7,6,6,127,120,1,0,3,2,129,246
0,1,2,10,4,7,6,6,126,120,1,0,0,2,130,246
0,1,2,10,5,7,6,6,127,120,0,0,3,2,131,246
0,1,2,11,0,7,6,6,126,121,0,0,0,2,131,246
0,1,2,11,1,7,6,6,126,121,2,0,0,2,131,246
0,1,2,11,2,7,6,6,126,121,4,0,0,2,133,246
0,1,2,11,3,7,6,6,126,121,6,0,0,2,137,246
0,1,2,11,4,7,6,6,126,121,1,0,0,2,143,246
0,1,2,11,5,7,6,6,127,121,1,0,3,2,144,246
0,1,2,12,0,7,6,6,127,122,W,0,3,2,145,246
0,1,2,12,1,7,6,6,128,122,1,0,4,3,145,246
0,1,2,12,2,7,6,6,126,122,1,0,0,3,146,246
0,1,2,12,3,7,6,6,128,122,W,0,4,3,147,246
0,1,2,12,4,7,6,6,133,122,0,0,5,4,147,246
0,1,2,12,5,7,6,6,133,122,1,0,5,4,147,246
0,1,2,13,0,7,6,6,133,125,6,0,5,4,148,246
0,1,2,13,1,7,6,6,133,125,4,0,5,4,154,246
0,1,2,13,2,7,6,6,133,125,1,0,5,4,158,246
0,1,2,13,3,7,6,6,126,125,4,0,0,4,159,246
0,1,2,13,4,7,6,6,126,125,2,0,0,4,163,246
0,1,2,13,5,7,6,6,126,125,4,0,0,4,165,246
0,1,2,14,0,7,6,6,133,117,6,0,5,4,169,246
0,1,2,14,1,7,6,6,133,117,0,0,5,4,175,246
0,1,2,14,2,7,6,6,133,117,0,0,5,4,175,246
