season,match,innings,over,ball,batting_team,bowling_team,venue,batter,bowler,outcome,extra,position,wickets_before,runs_before,target
0,0,1,6,0,2,8,8,37,156,6,1,1,2,63,0
0,0,1,6,1,2,8,8,37,156,1,0,1,2,70,0
0,0,1,6,2,2,8,8,39,156,1,1,3,2,71,0
0,0,1,6,3,2,8,8,37,156,1,1,1,2,73,0
0,0,1,6,4,2,8,8,39,156,0,0,3,2,75,0
0,0,1,6,5,2,8,8,39,156,1,1,3,2,75,0
0,0,1,7,0,2,8,8,39,158,4,0,3,2,77,0
0,0,1,7,1,2,8,8,39,158,4,0,3,2,81,0
0,0,1,7,2,2,8,8,39,158,4,0,3,2,85,0
0,0,1,7,3,2,8,8,39,158,4,0,3,2,89,0
0,0,1,7,4,2,8,8,39,158,0,0,3,2,93,0
0,0,1,7,5,2,8,8,39,158,4,0,3,2,93,0
0,0,1,8,0,2,8,8,37,160,6,0,1,2,97,0
0,0,1,8,1,2,8,8,37,160,1,0,1,2,103,0
0,0,1,8,2,2,8,8,39,160,1,0,3,2,104,0
0,0,1,8,3,2,8,8,37,160,W,0,1,2,105,0
0,0,1,8,4,2,8,8,41,160,0,0,4,3,105,0
0,0,1,8,5,2,8,8,41,160,1,0,4,3,105,0
0,0,1,9,0,2,8,8,41,154,0,0,4,3,106,0
0,0,1,9,1,2,8,8,41,154,1,0,4,3,106,0
0,0,1,9,2,2,8,8,39,154,0,0,3,3,107,0
0,0,1,9,3,2,8,8,39,154,0,0,3,3,107,0
0,0,1,9,4,2,8,8,39,154,1,0,3,3,107,0
0,0,1,9,5,2,8,8,41,154,0,0,4,3,108,0
0,0,1,10,0,2,8,8,39,155,4,0,3,3,108,0
0,0,1,10,1,2,8,8,39,155,1,0,3,3,112,0
0,0,1,10,2,2,8,8,41,155,1,0,4,3,113,0
0,0,1,10,3,2,8,8,39,155,0,0,3,3,114,0
0,0,1,10,4,2,8,8,39,155,1,0,3,3,114,0
0,0,1,10,5,2,8,8,41,155,1,0,4,3,115,0
0,0,1,11,0,2,8,8,41,156,1,0,4,3,116,0
0,0,1,11,1,2,8,8,39,156,0,0,3,3,117,0
0,0,1,11,2,2,8,8,39,156,1,0,3,3,117,0
0,0,1,11,3,2,8,8,41,156,1,0,4,3,118,0
0,0,1,11,4,2,8,8,39,156,1,0,3,3,119,0
0,0,1,11,5,2,8,8,41,156,4,0,4,3,120,0
0,0,1,12,0,2,8,8,39,158,1,0,3,3,124,0
0,0,1,12,1,2,8,8,41,158,1,1,4,3,125,0
0,0,1,12,2,2,8,8,39,158,6,0,3,3,127,0
0,0,1,12,3,2,8,8,39,158,W,0,3,3,133,0
0,0,1,12,4,2,8,8,44,158,1,1,5,4,133,0
0,0,1,12,5,2,8,8,41,158,1,0,4,4,135,0
0,0,1,13,0,2,8,8,41,160,1,0,4,4,136,0
0,0,1,13,1,2,8,8,44,160,0,0,5,4,137,0
0,0,1,13,2,2,8,8,44,160,0,0,5,4,137,0
0,0,1,13,3,2,8,8,44,160,0,0,5,4,137,0
0,0,1,13,4,2,8,8,44,160,1,0,5,4,137,0
0,0,1,13,5,2,8,8,41,160,1,0,4,4,138,0
0,0,1,14,0,2,8,8,41,154,4,0,4,4,139,0
0,0,1,14,1,2,8,8,41,154,1,0,4,4,143,0
0,0,1,14,2,2,8,8,44,154,1,0,5,4,144,0
0,0,1,14,3,2,8,8,41,154,1,0,4,4,145,0
0,0,1,14,4,2,8,8,44,154,4,0,5,4,146,0
0,0,1,14,5,2,8,8,44,154,1,0,5,4,150,0
0,0,1,15,0,2,8,8,44,155,0,1,5,4,151,0
0,0,1,15,1,2,8,8,44,155,4,0,5,4,152,0
0,0,1,15,2,2,8,8,44,155,2,0,5,4,156,0
0,0,1,15,3,2,8,8,44,155,0,0,5,4,158,0
0,0,1,15,4,2,8,8,44,155,1,0,5,4,158,0
0,0,1,15,5,2,8,8,41,155,1,0,4,4,159,0
0,0,1,16,0,2,8,8,41,156,1,0,4,4,160,0
0,0,1,16,1,2,8,8,44,156,6,0,5,4,161,0
0,0,1,16,2,2,8,8,44,156,W,0,5,4,167,0
0,0,1,16,3,2,8,8,45,156,1,0,6,5,167,0
0,0,1,16,4,2,8,8,41,156,0,0,4,5,168,0
0,0,1,16,5,2,8,8,41,156,4,0,4,5,168,0
0,0,1,17,0,2,8,8,45,158,1,0,6,5,172,0
0,0,1,17,1,2,8,8,41,158,0,0,4,5,173,0
0,0,1,17,2,2,8,8,41,158,4,0,4,5,173,0
0,0,1,17,3,2,8,8,41,158,1,1,4,5,177,0
0,0,1,17,4,2,8,8,45,158,0,0,6,5,179,0
0,0,1,17,5,2,8,8,45,158,2,0,6,5,179,0
0,0,1,18,0,2,8,8,41,160,0,0,4,5,181,0
0,0,1,18,1,2,8,8,41,160,2,1,4,5,181,0
0,0,1,18,2,2,8,8,41,160,0,0,4,5,184,0
0,0,1,18,3,2,8,8,41,160,4,0,4,5,184,0
0,0,1,18,4,2,8,8,41,160,4,0,4,5,188,0
0,0,1,18,5,2,8,8,41,160,W,0,4,5,192,0
0,0,1,19,0,2,8,8,45,154,0,0,6,6,192,0
0,0,1,19,1,2,8,8,45,154,W,0,6,6,192,0
0,0,1,19,2,2,8,8,50,154,2,0,8,7,192,0
0,0,1,19,3,2,8,8,50,154,0,0,8,7,194,0
0,0,1,19,4,2,8,8,50,154,1,0,8,7,194,0
0,0,1,19,5,2,8,8,48,154,1,0,7,7,195,0
0,0,2,0,0,8,2,8,150,48,1,0,0,0,0,197
0,0,2,0,1,8,2,8,148,48,1,0,1,0,1,197
0,0,2,0,2,8,2,8,150,48,0,0,0,0,2,197
0,0,2,0,3,8,2,8,150,48,0,0,0,0,2,197
0,0,2,0,4,8,2,8,150,48,0,0,0,0,2,197
0,0,2,0,5,8,2,8,150,48,0,0,0,0,2,197
0,0,2,1,0,8,2,8,148,50,4,0,1,0,2,197
0,0,2,1,1,8,2,8,148,50,1,0,1,0,6,197
0,0,2,1,2,8,2,8,150,50,0,0,0,0,7,197
0,0,2,1,3,8,2,8,150,50,4,0,0,0,7,197
0,0,2,1,4,8,2,8,150,50,0,0,0,0,11,197
0,0,2,1,5,8,2,8,150,50,1,0,0,0,11,197
0,0,2,2,0,8,2,8,150,51,1,0,0,0,12,197
0,0,2,2,1,8,2,8,148,51,0,0,1,0,13,197
0,0,2,2,2,8,2,8,148,51,0,0,1,0,13,197
0,0,2,2,3,8,2,8,148,51,1,0,1,0,13,197
0,0,2,2,4,8,2,8,150,51,1,0,0,0,14,197
0,0,2,2,5,8,2,8,148,51,0,0,1,0,15,197
0,0,2,3,0,8,2,8,150,53,4,0,0,0,15,197
0,0,2,3,1,8,2,8,150,53,1,0,0,0,19,197
0,0,2,3,2,8,2,8,148,53,1,0,1,0,20,197
0,0,2,3,3,8,2,8,150,53,1,0,0,0,21,197
0,0,2,3,4,8,2,8,148,53,1,0,1,0,22,197
0,0,2,3,5,8,2,8,150,53,6,0,0,0,23,197
0,0,2,4,0,8,2,8,148,44,0,0,1,0,29,197
0,0,2,4,1,8,2,8,148,44,4,0,1,0,29,197
0,0,2,4,2,8,2,8,148,44,2,0,1,0,33,197
0,0,2,4,3,8,2,8,148,44,4,0,1,0,35,197
0,0,2,4,4,8,2,8,148,44,0,1,1,0,39,197
0,0,2,4,5,8,2,8,148,44,W,0,1,0,40,197
0,0,2,5,0,8,2,8,150,48,6,0,0,1,40,197
0,0,2,5,1,8,2,8,150,48,1,0,0,1,46,197
0,0,2,5,2,8,2,8,146,48,0,0,2,1,47,197
0,0,2,5,3,8,2,8,146,48,0,0,2,1,47,197
0,0,2,5,4,8,2,8,146,48,0,0,2,1,47,197
0,0,2,5,5,8,2,8,146,48,6,0,2,1,47,197
0,0,2,6,0,8,2,8,150,50,1,0,0,1,53,197
0,0,2,6,1,8,2,8,146,50,1,0,2,1,54,197
0,0,2,6,2,8,2,8,150,50,1,0,0,1,55,197
0,0,2,6,3,8,2,8,146,50,1,0,2,1,56,197
0,0,2,6,4,8,2,8,150,50,6,0,0,1,57,197
0,0,2,6,5,8,2,8,150,50,1,0,0,1,63,197
0,0,2,7,0,8,2,8,150,51,0,0,0,1,64,197
0,0,2,7,1,8,2,8,150,51,1,0,0,1,64,197
0,0,2,7,2,8,2,8,146,51,0,0,2,1,65,197
0,0,2,7,3,8,2,8,146,51,4,0,2,1,65,197
0,0,2,7,4,8,2,8,146,51,1,0,2,1,69,197
0,0,2,7,5,8,2,8,150,51,W,0,0,1,70,197
0,0,2,8,0,8,2,8,146,53,1,1,2,2,70,197
0,0,2,8,1,8,2,8,149,53,1,0,3,2,72,197
0,0,2,8,2,8,2,8,146,53,1,0,2,2,73,197
0,0,2,8,3,8,2,8,149,53,2,0,3,2,74,197
0,0,2,8,4,8,2,8,149,53,0,0,3,2,76,197
0,0,2,8,5,8,2,8,149,53,0,0,3,2,76,197
0,0,2,9,0,8,2,8,146,44,1,0,2,2,76,197
0,0,2,9,1,8,2,8,149,44,1,0,3,2,77,197
0,0,2,9,2,8,2,8,146,44,4,0,2,2,78,197
0,0,2,9,3,8,2,8,146,44,4,0,2,2,82,197
0,0,2,9,4,8,2,8,146,44,1,0,2,2,86,197
0,0,2,9,5,8,2,8,149,44,0,1,3,2,87,197
0,0,2,10,0,8,2,8,146,48,1,0,2,2,88,197
0,0,2,10,1,8,2,8,149,48,1,0,3,2,89,197
0,0,2,10,2,8,2,8,146,48,0,0,2,2,90,197
0,0,2,10,3,8,2,8,146,48,0,0,2,2,90,197
0,0,2,10,4,8,2,8,146,48,0,0,2,2,90,197
0,0,2,10,5,8,2,8,146,48,W,1,2,2,90,197
0,0,2,11,0,8,2,8,149,50,2,0,3,3,91,197
0,0,2,11,1,8,2,8,149,50,1,0,3,3,93,197
0,0,2,11,2,8,2,8,147,50,4,0,4,3,94,197
0,0,2,11,3,8,2,8,147,50,1,0,4,3,98,197
0,0,2,11,4,8,2,8,149,50,0,0,3,3,99,197
0,0,2,11,5,8,2,8,149,50,1,0,3,3,99,197
0,0,2,12,0,8,2,8,149,51,1,0,3,3,100,197
0,0,2,12,1,8,2,8,147,51,0,1,4,3,101,197
0,0,2,12,2,8,2,8,147,51,W,0,4,3,102,197
0,0,2,12,3,8,2,8,154,51,1,0,5,4,102,197
0,0,2,12,4,8,2,8,149,51,0,0,3,4,103,197
0,0,2,12,5,8,2,8,149,51,0,0,3,4,103,197
0,0,2,13,0,8,2,8,154,53,0,0,5,4,103,197
0,0,2,13,1,8,2,8,154,53,1,0,5,4,103,197
0,0,2,13,2,8,2,8,149,53,W,0,3,4,104,197
0,0,2,13,3,8,2,8,153,53,1,0,6,5,104,197
0,0,2,13,4,8,2,8,154,53,1,0,5,5,105,197
0,0,2,13,5,8,2,8,153,53,W,0,6,5,106,197
0,0,2,14,0,8,2,8,154,44,0,0,5,6,106,197
0,0,2,14,1,8,2,8,154,44,1,0,5,6,106,197
0,0,2,14,2,8,2,8,155,44,1,0,7,6,107,197
0,0,2,14,3,8,2,8,154,44,1,0,5,6,108,197
0,0,2,14,4,8,2,8,155,44,4,0,7,6,109,197
0,0,2,14,5,8,2,8,155,44,0,0,7,6,113,197
0,0,2,15,0,8,2,8,154,48,4,0,5,6,113,197
0,0,2,15,1,8,2,8,154,48,4,0,5,6,117,197
0,0,2,15,2,8,2,8,154,48,1,0,5,6,121,197
0,0,2,15,3,8,2,8,155,48,1,0,7,6,122,197
0,0,2,15,4,8,2,8,154,48,6,0,5,6,123,197
0,0,2,15,5,8,2,8,154,48,0,0,5,6,129,197
0,0,2,16,0,8,2,8,155,50,0,0,7,6,129,197
0,0,2,16,1,8,2,8,155,50,1,0,7,6,129,197
0,0,2,16,2,8,2,8,154,50,0,0,5,6,130,197
0,0,2,16,3,8,2,8,154,50,4,0,5,6,130,197
0,0,2,16,4,8,2,8,154,50,2,0,5,6,134,197
0,0,2,16,5,8,2,8,154,50,1,0,5,6,136,197
0,0,2,17,0,8,2,8,154,51,0,0,5,6,137,197
0,0,2,17,1,8,2,8,154,51,1,0,5,6,137,197
0,0,2,17,2,8,2,8,155,51,4,0,7,6,138,197
0,0,2,17,3,8,2,8,155,51,4,0,7,6,142,197
0,0,2,17,4,8,2,8,155,51,6,0,7,6,146,197
0,0,2,17,5,8,2,8,155,51,1,0,7,6,152,197
0,0,2,18,0,8,2,8,155,53,1,0,7,6,153,197
0,0,2,18,1,8,2,8,154,53,1,0,5,6,154,197
0,0,2,18,2,8,2,8,155,53,1,0,7,6,155,197
0,0,2,18,3,8,2,8,154,53,4,0,5,6,156,197
0,0,2,18,4,8,2,8,154,53,1,0,5,6,160,197
0,0,2,18,5,8,2,8,155,53,1,1,7,6,161,197
0,0,2,19,0,8,2,8,155,44,W,0,7,6,163,197
0,0,2,19,1,8,2,8,156,44,1,0,8,7,163,197
0,0,2,19,2,8,2,8,154,44,W,0,5,7,164,197
0,0,2,19,3,8,2,8,158,44,W,0,9,8,164,197
0,0,2,19,4,8,2,8,160,44,2,0,10,9,164,197
0,0,2,19,5,8,2,8,160,44,6,0,10,9,166,197
0,1,1,0,0,1,9,1,23,175,1,0,0,0,0,0
0,1,1,0,1,1,9,1,19,175,0,0,1,0,1,0
0,1,1,0,2,1,9,1,19,175,1,0,1,0,1,0
0,1,1,0,3,1,9,1,23,175,0,0,0,0,2,0
0,1,1,0,4,1,9,1,23,175,0,0,0,0,2,0
0,1,1,0,5,1,9,1,23,175,4,1,0,0,2,0
0,1,1,1,0,1,9,1,19,177,0,0,1,0,7,0
0,1,1,1,1,1,9,1,19,177,0,0,1,0,7,0
0,1,1,1,2,1,9,1,19,177,0,0,1,0,7,0
0,1,1,1,3,1,9,1,19,177,4,0,1,0,7,0
0,1,1,1,4,1,9,1,19,177,0,0,1,0,11,0
0,1,1,1,5,1,9,1,19,177,0,0,1,0,11,0
0,1,1,2,0,1,9,1,23,176,0,0,0,0,11,0
0,1,1,2,1,1,9,1,23,176,1,0,0,0,11,0
0,1,1,2,2,1,9,1,19,176,0,0,1,0,12,0
0,1,1,2,3,1,9,1,19,176,0,0,1,0,12,0
0,1,1,2,4,1,9,1,19,176,W,0,1,0,12,0
0,1,1,2,5,1,9,1,18,176,0,0,2,1,12,0
0,1,1,3,0,1,9,1,23,179,0,0,0,1,12,0
0,1,1,3,1,1,9,1,23,179,0,0,0,1,12,0
0,1,1,3,2,1,9,1,23,179,4,0,0,1,12,0
0,1,1,3,3,1,9,1,23,179,4,0,0,1,16,0
0,1,1,3,4,1,9,1,23,179,0,0,0,1,20,0
0,1,1,3,5,1,9,1,23,179,4,0,0,1,20,0
0,1,1,4,0,1,9,1,18,172,4,0,2,1,24,0
0,1,1,4,1,1,9,1,18,172,1,0,2,1,28,0
0,1,1,4,2,1,9,1,23,172,4,0,0,1,29,0
0,1,1,4,3,1,9,1,23,172,4,0,0,1,33,0
0,1,1,4,4,1,9,1,23,172,1,0,0,1,37,0
0,1,1,4,5,1,9,1,18,172,4,0,2,1,38,0
0,1,1,5,0,1,9,1,23,175,0,0,0,1,42,0
0,1,1,5,1,1,9,1,23,175,1,0,0,1,42,0
0,1,1,5,2,1,9,1,18,175,W,0,2,1,43,0
0,1,1,5,3,1,9,1,20,175,4,0,3,2,43,0
0,1,1,5,4,1,9,1,20,175,4,0,3,2,47,0
0,1,1,5,5,1,9,1,20,175,1,0,3,2,51,0
0,1,1,6,0,1,9,1,20,177,0,0,3,2,52,0
0,1,1,6,1,1,9,1,20,177,0,0,3,2,52,0
0,1,1,6,2,1,9,1,20,177,6,0,3,2,52,0
0,1,1,6,3,1,9,1,20,177,0,0,3,2,58,0
0,1,1,6,4,1,9,1,20,177,1,1,3,2,58,0
0,1,1,6,5,1,9,1,23,177,1,0,0,2,60,0
0,1,1,7,0,1,9,1,23,176,1,0,0,2,61,0
0,1,1,7,1,1,9,1,20,176,1,0,3,2,62,0
0,1,1,7,2,1,9,1,23,176,0,0,0,2,63,0
0,1,1,7,3,1,9,1,23,176,1,0,0,2,63,0
0,1,1,7,4,1,9,1,20,176,1,0,3,2,64,0
0,1,1,7,5,1,9,1,23,176,0,0,0,2,65,0
0,1,1,8,0,1,9,1,20,179,0,0,3,2,65,0
0,1,1,8,1,1,9,1,20,179,W,0,3,2,65,0
0,1,1,8,2,1,9,1,21,179,1,0,4,3,65,0
0,1,1,8,3,1,9,1,23,179,1,1,0,3,66,0
0,1,1,8,4,1,9,1,21,179,6,0,4,3,68,0
0,1,1,8,5,1,9,1,21,179,1,0,4,3,74,0
0,1,1,9,0,1,9,1,21,172,0,0,4,3,75,0
0,1,1,9,1,1,9,1,21,172,0,0,4,3,75,0
0,1,1,9,2,1,9,1,21,172,0,0,4,3,75,0
0,1,1,9,3,1,9,1,21,172,0,0,4,3,75,0
0,1,1,9,4,1,9,1,21,172,0,1,4,3,75,0
0,1,1,9,5,1,9,1,21,172,1,0,4,3,76,0
0,1,1,10,0,1,9,1,21,175,1,0,4,3,77,0
0,1,1,10,1,1,9,1,23,175,4,0,0,3,78,0
0,1,1,10,2,1,9,1,23,175,1,0,0,3,82,0
0,1,1,10,3,1,9,1,21,175,0,0,4,3,83,0
0,1,1,10,4,1,9,1,21,175,0,0,4,3,83,0
0,1,1,10,5,1,9,1,21,175,1,0,4,3,83,0
0,1,1,11,0,1,9,1,21,177,1,0,4,3,84,0
0,1,1,11,1,1,9,1,23,177,1,0,0,3,85,0
0,1,1,11,2,1,9,1,21,177,4,0,4,3,86,0
0,1,1,11,3,1,9,1,21,177,1,0,4,3,90,0
0,1,1,11,4,1,9,1,23,177,1,0,0,3,91,0
0,1,1,11,5,1,9,1,21,177,1,0,4,3,92,0
0,1,1,12,0,1,9,1,21,176,1,1,4,3,93,0
0,1,1,12,1,1,9,1,23,176,W,0,0,3,95,0
0,1,1,12,2,1,9,1,26,176,0,0,5,4,95,0
0,1,1,12,3,1,9,1,26,176,6,0,5,4,95,0
0,1,1,12,4,1,9,1,26,176,0,0,5,4,101,0
0,1,1,12,5,1,9,1,26,176,0,0,5,4,101,0
0,1,1,13,0,1,9,1,21,179,0,0,4,4,101,0
0,1,1,13,1,1,9,1,21,179,1,0,4,4,101,0
0,1,1,13,2,1,9,1,26,179,0,0,5,4,102,0
0,1,1,13,3,1,9,1,26,179,1,0,5,4,102,0
0,1,1,13,4,1,9,1,21,179,1,0,4,4,103,0
0,1,1,13,5,1,9,1,26,179,W,0,5,4,104,0
0,1,1,14,0,1,9,1,21,172,0,0,4,5,104,0
0,1,1,14,1,1,9,1,21,172,1,0,4,5,104,0
0,1,1,14,2,1,9,1,28,172,0,0,6,5,105,0
0,1,1,14,3,1,9,1,28,172,0,0,6,5,105,0
0,1,1,14,4,1,9,1,28,172,1,0,6,5,105,0
0,1,1,14,5,1,9,1,21,172,2,0,4,5,106,0
0,1,1,15,0,1,9,1,28,175,1,0,6,5,108,0
0,1,1,15,1,1,9,1,21,175,0,0,4,5,109,0
0,1,1,15,2,1,9,1,21,175,2,0,4,5,109,0
0,1,1,15,3,1,9,1,21,175,1,0,4,5,111,0
0,1,1,15,4,1,9,1,28,175,1,0,6,5,112,0
0,1,1,15,5,1,9,1,21,175,2,0,4,5,113,0
0,1,1,16,0,1,9,1,28,177,1,0,6,5,115,0
0,1,1,16,1,1,9,1,21,177,1,0,4,5,116,0
0,1,1,16,2,1,9,1,28,177,1,0,6,5,117,0
0,1,1,16,3,1,9,1,21,177,1,0,4,5,118,0
0,1,1,16,4,1,9,1,28,177,0,0,6,5,119,0
0,1,1,16,5,1,9,1,28,177,4,0,6,5,119,0
0,1,1,17,0,1,9,1,21,176,2,0,4,5,123,0
0,1,1,17,1,1,9,1,21,176,4,0,4,5,125,0
0,1,1,17,2,1,9,1,21,176,0,1,4,5,129,0
0,1,1,17,3,1,9,1,21,176,0,0,4,5,130,0
0,1,1,17,4,1,9,1,21,176,1,0,4,5,130,0
0,1,1,17,5,1,9,1,28,176,1,0,6,5,131,0
0,1,1,18,0,1,9,1,28,179,1,0,6,5,132,0
0,1,1,18,1,1,9,1,21,179,4,0,4,5,133,0
0,1,1,18,2,1,9,1,21,179,0,0,4,5,137,0
0,1,1,18,3,1,9,1,21,179,1,0,4,5,137,0
0,1,1,18,4,1,9,1,28,179,6,0,6,5,138,0
0,1,1,18,5,1,9,1,28,179,W,0,6,5,144,0
0,1,1,19,0,1,9,1,21,172,0,0,4,6,144,0
0,1,1,19,1,1,9,1,21,172,0,0,4,6,144,0
0,1,1,19,2,1,9,1,21,172,0,0,4,6,144,0
0,1,1,19,3,1,9,1,21,172,6,0,4,6,144,0
0,1,1,19,4,1,9,1,21,172,W,0,4,6,150,0
0,1,1,19,5,1,9,1,32,172,0,0,8,7,150,0
0,1,2,0,0,9,1,1,163,30,0,0,0,0,0,151
0,1,2,0,1,9,1,1,163,30,0,0,0,0,0,151
0,1,2,0,2,9,1,1,163,30,0,0,0,0,0,151
0,1,2,0,3,9,1,1,163,30,0,0,0,0,0,151
0,1,2,0,4,9,1,1,163,30,0,0,0,0,0,151
0,1,2,0,5,9,1,1,163,30,0,0,0,0,0,151
0,1,2,1,0,9,1,1,162,32,0,0,1,0,0,151
0,1,2,1,1,9,1,1,162,32,4,0,1,0,0,151
0,1,2,1,2,9,1,1,162,32,1,0,1,0,4,151
0,1,2,1,3,9,1,1,163,32,1,0,0,0,5,151
0,1,2,1,4,9,1,1,162,32,1,1,1,0,6,151
0,1,2,1,5,9,1,1,163,32,1,0,0,0,8,151
0,1,2,2,0,9,1,1,163,34,0,0,0,0,9,151
0,1,2,2,1,9,1,1,163,34,4,0,0,0,9,151
0,1,2,2,2,9,1,1,163,34,0,0,0,0,13,151
0,1,2,2,3,9,1,1,163,34,6,0,0,0,13,151
0,1,2,2,4,9,1,1,163,34,0,0,0,0,19,151
0,1,2,2,5,9,1,1,163,34,0,0,0,0,19,151
0,1,2,3,0,9,1,1,162,31,0,0,1,0,19,151
0,1,2,3,1,9,1,1,162,31,1,0,1,0,19,151
0,1,2,3,2,9,1,1,163,31,0,0,0,0,20,151
0,1,2,3,3,9,1,1,163,31,6,0,0,0,20,151
0,1,2,3,4,9,1,1,163,31,1,0,0,0,26,151
0,1,2,3,5,9,1,1,162,31,0,1,1,0,27,151
0,1,2,4,0,9,1,1,163,26,4,0,0,0,28,151
0,1,2,4,1,9,1,1,163,26,6,0,0,0,32,151
0,1,2,4,2,9,1,1,163,26,0,0,0,0,38,151
0,1,2,4,3,9,1,1,163,26,4,0,0,0,38,151
0,1,2,4,4,9,1,1,163,26,6,0,0,0,42,151
0,1,2,4,5,9,1,1,163,26,4,1,0,0,48,151
0,1,2,5,0,9,1,1,162,30,6,0,1,0,53,151
0,1,2,5,1,9,1,1,162,30,1,0,1,0,59,151
0,1,2,5,2,9,1,1,163,30,0,0,0,0,60,151
0,1,2,5,3,9,1,1,163,30,0,0,0,0,60,151
0,1,2,5,4,9,1,1,163,30,2,0,0,0,60,151
0,1,2,5,5,9,1,1,163,30,0,0,0,0,62,151
0,1,2,6,0,9,1,1,162,32,6,0,1,0,62,151
0,1,2,6,1,9,1,1,162,32,1,0,1,0,68,151
0,1,2,6,2,9,1,1,163,32,W,0,0,0,69,151
0,1,2,6,3,9,1,1,166,32,1,1,2,1,69,151
0,1,2,6,4,9,1,1,162,32,1,0,1,1,71,151
0,1,2,6,5,9,1,1,166,32,1,0,2,1,72,151
0,1,2,7,0,9,1,1,166,34,W,0,2,1,73,151
0,1,2,7,1,9,1,1,164,34,0,0,3,2,73,151
0,1,2,7,2,9,1,1,164,34,4,0,3,2,73,151
0,1,2,7,3,9,1,1,164,34,1,0,3,2,77,151
0,1,2,7,4,9,1,1,162,34,0,0,1,2,78,151
0,1,2,7,5,9,1,1,162,34,1,0,1,2,78,151
0,1,2,8,0,9,1,1,162,31,4,0,1,2,79,151
0,1,2,8,1,9,1,1,162,31,0,0,1,2,83,151
0,1,2,8,2,9,1,1,162,31,0,0,1,2,83,151
0,1,2,8,3,9,1,1,162,31,1,0,1,2,83,151
0,1,2,8,4,9,1,1,164,31,4,0,3,2,84,151
0,1,2,8,5,9,1,1,164,31,1,0,3,2,88,151
0,1,2,9,0,9,1,1,164,26,4,0,3,2,89,151
0,1,2,9,1,9,1,1,164,26,1,1,3,2,93,151
0,1,2,9,2,9,1,1,162,26,1,0,1,2,95,151
0,1,2,9,3,9,1,1,164,26,1,0,3,2,96,151
0,1,2,9,4,9,1,1,162,26,0,0,1,2,97,151
0,1,2,9,5,9,1,1,162,26,0,0,1,2,97,151
0,1,2,10,0,9,1,1,164,30,1,0,3,2,97,151
0,1,2,10,1,9,1,1,162,30,0,0,1,2,98,151
0,1,2,10,2,9,1,1,162,30,1,1,1,2,98,151
0,1,2,10,3,9,1,1,164,30,1,0,3,2,100,151
0,1,2,10,4,9,1,1,162,30,0,0,1,2,101,151
0,1,2,10,5,9,1,1,162,30,1,1,1,2,101,151
0,1,2,11,0,9,1,1,162,32,0,0,1,2,103,151
0,1,2,11,1,9,1,1,162,32,1,0,1,2,103,151
0,1,2,11,2,9,1,1,164,32,1,0,3,2,104,151
0,1,2,11,3,9,1,1,162,32,1,0,1,2,105,151
0,1,2,11,4,9,1,1,164,32,1,0,3,2,106,151
0,1,2,11,5,9,1,1,162,32,0,0,1,2,107,151
0,1,2,12,0,9,1,1,164,34,0,0,3,2,107,151
0,1,2,12,1,9,1,1,164,34,2,0,3,2,107,151
