season,match,innings,over,ball,batting_team,bowling_team,venue,batter,bowler,outcome,extra,position,wickets_before,runs_before,target
0,0,1,16,2,8,4,8,148,86,1,0,2,3,134,0
0,0,1,16,3,8,4,8,144,86,0,0,4,3,135,0
0,0,1,16,4,8,4,8,144,86,1,0,4,3,135,0
0,0,1,16,5,8,4,8,148,86,2,0,2,3,136,0
0,0,1,17,0,8,4,8,144,89,W,0,4,3,138,0
0,0,1,17,1,8,4,8,154,89,1,0,5,4,138,0
0,0,1,17,2,8,4,8,148,89,W,0,2,4,139,0
0,0,1,17,3,8,4,8,151,89,1,0,6,5,139,0
0,0,1,17,4,8,4,8,154,89,4,0,5,5,140,0
0,0,1,17,5,8,4,8,154,89,0,0,5,5,144,0
0,0,1,18,0,8,4,8,151,84,1,0,6,5,144,0
0,0,1,18,1,8,4,8,154,84,6,0,5,5,145,0
0,0,1,18,2,8,4,8,154,84,0,0,5,5,151,0
0,0,1,18,3,8,4,8,154,84,4,0,5,5,151,0
0,0,1,18,4,8,4,8,154,84,4,0,5,5,155,0
0,0,1,18,5,8,4,8,154,84,1,0,5,5,159,0
0,0,1,19,0,8,4,8,154,80,1,0,5,5,160,0
0,0,1,19,1,8,4,8,151,80,2,0,6,5,161,0
0,0,1,19,2,8,4,8,151,80,4,1,6,5,163,0
0,0,1,19,3,8,4,8,151,80,6,0,6,5,168,0
0,0,1,19,4,8,4,8,151,80,4,0,6,5,174,0
0,0,1,19,5,8,4,8,151,80,6,0,6,5,178,0
0,0,2,0,0,4,8,8,78,155,0,0,0,0,0,185
0,0,2,0,1,4,8,8,78,155,4,0,0,0,0,185
0,0,2,0,2,4,8,8,78,155,4,0,0,0,4,185
0,0,2,0,3,4,8,8,78,155,1,0,0,0,8,185
0,0,2,0,4,4,8,8,74,155,0,0,1,0,9,185
0,0,2,0,5,4,8,8,74,155,0,0,1,0,9,185
0,0,2,1,0,4,8,8,78,159,2,0,0,0,9,185
0,0,2,1,1,4,8,8,78,159,0,0,0,0,11,185
0,0,2,1,2,4,8,8,78,159,1,0,0,0,11,185
0,0,2,1,3,4,8,8,74,159,0,0,1,0,12,185
0,0,2,1,4,4,8,8,74,159,1,0,1,0,12,185
0,0,2,1,5,4,8,8,78,159,0,0,0,0,13,185
0,0,2,2,0,4,8,8,74,156,0,0,1,0,13,185
0,0,2,2,1,4,8,8,74,156,0,0,1,0,13,185
0,0,2,2,2,4,8,8,74,156,1,0,1,0,13,185
0,0,2,2,3,4,8,8,78,156,1,0,0,0,14,185
0,0,2,2,4,4,8,8,74,156,1,0,1,0,15,185
0,0,2,2,5,4,8,8,78,156,1,0,0,0,16,185
0,0,2,3,0,4,8,8,78,157,1,0,0,0,17,185
0,0,2,3,1,4,8,8,74,157,6,0,1,0,18,185
0,0,2,3,2,4,8,8,74,157,6,1,1,0,24,185
0,0,2,3,3,4,8,8,74,157,1,0,1,0,31,185
0,0,2,3,4,4,8,8,78,157,1,0,0,0,32,185
0,0,2,3,5,4,8,8,74,157,1,0,1,0,33,185
0,0,2,4,0,4,8,8,74,154,0,0,1,0,34,185
0,0,2,4,1,4,8,8,74,154,1,0,1,0,34,185
0,0,2,4,2,4,8,8,78,154,4,0,0,0,35,185
0,0,2,4,3,4,8,8,78,154,1,0,0,0,39,185
0,0,2,4,4,4,8,8,74,154,0,0,1,0,40,185
0,0,2,4,5,4,8,8,74,154,W,0,1,0,40,185
0,0,2,5,0,4,8,8,78,155,1,0,0,1,40,185
0,0,2,5,1,4,8,8,73,155,0,0,2,1,41,185
0,0,2,5,2,4,8,8,73,155,0,1,2,1,41,185
0,0,2,5,3,4,8,8,73,155,0,0,2,1,42,185
0,0,2,5,4,4,8,8,73,155,4,0,2,1,42,185
0,0,2,5,5,4,8,8,73,155,0,0,2,1,46,185
0,0,2,6,0,4,8,8,78,159,0,0,0,1,46,185
0,0,2,6,1,4,8,8,78,159,1,0,0,1,46,185
0,0,2,6,2,4,8,8,73,159,0,0,2,1,47,185
0,0,2,6,3,4,8,8,73,159,4,0,2,1,47,185
0,0,2,6,4,4,8,8,73,159,1,0,2,1,51,185
0,0,2,6,5,4,8,8,78,159,1,0,0,1,52,185
0,0,2,7,0,4,8,8,78,156,4,0,0,1,53,185
0,0,2,7,1,4,8,8,78,156,1,0,0,1,57,185
0,0,2,7,2,4,8,8,73,156,0,0,2,1,58,185
0,0,2,7,3,4,8,8,73,156,4,0,2,1,58,185
0,0,2,7,4,4,8,8,73,156,1,0,2,1,62,185
0,0,2,7,5,4,8,8,78,156,4,0,0,1,63,185
0,0,2,8,0,4,8,8,73,157,0,0,2,1,67,185
0,0,2,8,1,4,8,8,73,157,1,0,2,1,67,185
0,0,2,8,2,4,8,8,78,157,W,0,0,1,68,185
0,0,2,8,3,4,8,8,77,157,1,0,3,2,68,185
0,0,2,8,4,4,8,8,73,157,1,0,2,2,69,185
0,0,2,8,5,4,8,8,77,157,1,1,3,2,70,185
0,0,2,9,0,4,8,8,77,154,1,0,3,2,72,185
0,0,2,9,1,4,8,8,73,154,1,1,2,2,73,185
0,0,2,9,2,4,8,8,77,154,0,1,3,2,75,185
0,0,2,9,3,4,8,8,77,154,1,1,3,2,76,185
0,0,2,9,4,4,8,8,73,154,4,0,2,2,78,185
0,0,2,9,5,4,8,8,73,154,0,0,2,2,82,185
0,0,2,10,0,4,8,8,77,155,0,0,3,2,82,185
0,0,2,10,1,4,8,8,77,155,W,0,3,2,82,185
0,0,2,10,2,4,8,8,72,155,0,0,4,3,82,185
0,0,2,10,3,4,8,8,72,155,W,0,4,3,82,185
0,0,2,10,4,4,8,8,80,155,1,0,5,4,82,185
0,0,2,10,5,4,8,8,73,155,1,0,2,4,83,185
0,0,2,11,0,4,8,8,73,159,1,0,2,4,84,185
0,0,2,11,1,4,8,8,80,159,6,0,5,4,85,185
0,0,2,11,2,4,8,8,80,159,0,0,5,4,91,185
0,0,2,11,3,4,8,8,80,159,0,0,5,4,91,185
0,0,2,11,4,4,8,8,80,159,1,0,5,4,91,185
0,0,2,11,5,4,8,8,73,159,1,0,2,4,92,185
0,0,2,12,0,4,8,8,73,156,1,0,2,4,93,185
0,0,2,12,1,4,8,8,80,156,0,0,5,4,94,185
0,0,2,12,2,4,8,8,80,156,0,0,5,4,94,185
0,0,2,12,3,4,8,8,80,156,0,0,5,4,94,185
0,0,2,12,4,4,8,8,80,156,0,0,5,4,94,185
0,0,2,12,5,4,8,8,80,156,1,0,5,4,94,185
0,0,2,13,0,4,8,8,80,157,W,0,5,4,95,185
0,0,2,13,1,4,8,8,79,157,0,0,6,5,95,185
0,0,2,13,2,4,8,8,79,157,W,0,6,5,95,185
0,0,2,13,3,4,8,8,85,157,1,0,7,6,95,185
0,0,2,13,4,4,8,8,73,157,W,0,2,6,96,185
0,0,2,13,5,4,8,8,86,157,1,0,8,7,96,185
0,0,2,14,0,4,8,8,86,154,0,0,8,7,97,185
0,0,2,14,1,4,8,8,86,154,0,0,8,7,97,185
0,0,2,14,2,4,8,8,86,154,1,0,8,7,97,185
0,0,2,14,3,4,8,8,85,154,1,0,7,7,98,185
0,0,2,14,4,4,8,8,86,154,1,0,8,7,99,185
0,0,2,14,5,4,8,8,85,154,1,0,7,7,100,185
0,0,2,15,0,4,8,8,85,155,6,0,7,7,101,185
0,0,2,15,1,4,8,8,85,155,1,0,7,7,107,185
0,0,2,15,2,4,8,8,86,155,1,0,8,7,108,185
0,0,2,15,3,4,8,8,85,155,0,0,7,7,109,185
0,0,2,15,4,4,8,8,85,155,0,0,7,7,109,185
0,0,2,15,5,4,8,8,85,155,1,0,7,7,109,185
0,0,2,16,0,4,8,8,85,159,1,0,7,7,110,185
0,0,2,16,1,4,8,8,86,159,0,0,8,7,111,185
0,0,2,16,2,4,8,8,86,159,0,0,8,7,111,185
0,0,2,16,3,4,8,8,86,159,1,0,8,7,111,185
0,0,2,16,4,4,8,8,85,159,1,0,7,7,112,185
0,0,2,16,5,4,8,8,86,159,4,0,8,7,113,185
0,0,2,17,0,4,8,8,85,156,2,0,7,7,117,185
0,0,2,17,1,4,8,8,85,156,1,0,7,7,119,185
0,0,2,17,2,4,8,8,86,156,1,0,8,7,120,185
0,0,2,17,3,4,8,8,85,156,0,1,7,7,121,185
0,0,2,17,4,4,8,8,85,156,4,0,7,7,122,185
0,0,2,17,5,4,8,8,85,156,6,0,7,7,126,185
0,0,2,18,0,4,8,8,86,157,1,0,8,7,132,185
0,0,2,18,1,4,8,8,85,157,0,0,7,7,133,185
0,0,2,18,2,4,8,8,85,157,1,0,7,7,133,185
0,0,2,18,3,4,8,8,86,157,1,0,8,7,134,185
0,0,2,18,4,4,8,8,85,157,1,0,7,7,135,185
0,0,2,18,5,4,8,8,86,157,1,0,8,7,136,185
0,0,2,19,0,4,8,8,86,154,0,0,8,7,137,185
0,0,2,19,1,4,8,8,86,154,0,0,8,7,137,185
0,0,2,19,2,4,8,8,86,154,0,0,8,7,137,185
0,0,2,19,3,4,8,8,86,154,W,0,8,7,137,185
0,0,2,19,4,4,8,8,89,154,4,0,9,8,137,185
0,0,2,19,5,4,8,8,89,154,0,0,9,8,141,185
0,1,1,0,0,6,5,6,111,102,0,0,0,0,0,0
0,1,1,0,1,6,5,6,111,102,1,0,0,0,0,0
0,1,1,0,2,6,5,6,113,102,1,0,1,0,1,0
0,1,1,0,3,6,5,6,111,102,4,0,0,0,2,0
0,1,1,0,4,6,5,6,111,102,1,0,0,0,6,0
0,1,1,0,5,6,5,6,113,102,0,0,1,0,7,0
0,1,1,1,0,6,5,6,111,107,1,0,0,0,7,0
0,1,1,1,1,6,5,6,113,107,0,0,1,0,8,0
0,1,1,1,2,6,5,6,113,107,0,0,1,0,8,0
0,1,1,1,3,6,5,6,113,107,0,0,1,0,8,0
0,1,1,1,4,6,5,6,113,107,4,0,1,0,8,0
0,1,1,1,5,6,5,6,113,107,4,0,1,0,12,0
0,1,1,2,0,6,5,6,111,106,1,0,0,0,16,0
0,1,1,2,1,6,5,6,113,106,1,0,1,0,17,0
0,1,1,2,2,6,5,6,111,106,0,0,0,0,18,0
0,1,1,2,3,6,5,6,111,106,1,0,0,0,18,0
0,1,1,2,4,6,5,6,113,106,1,0,1,0,19,0
0,1,1,2,5,6,5,6,111,106,0,0,0,0,20,0
0,1,1,3,0,6,5,6,113,103,0,0,1,0,20,0
0,1,1,3,1,6,5,6,113,103,1,0,1,0,20,0
0,1,1,3,2,6,5,6,111,103,2,0,0,0,21,0
0,1,1,3,3,6,5,6,111,103,0,0,0,0,23,0
0,1,1,3,4,6,5,6,111,103,0,0,0,0,23,0
0,1,1,3,5,6,5,6,111,103,0,0,0,0,23,0
0,1,1,4,0,6,5,6,113,98,1,0,1,0,23,0
0,1,1,4,1,6,5,6,111,98,1,0,0,0,24,0
0,1,1,4,2,6,5,6,113,98,1,0,1,0,25,0
0,1,1,4,3,6,5,6,111,98,4,1,0,0,26,0
0,1,1,4,4,6,5,6,111,98,4,0,0,0,31,0
0,1,1,4,5,6,5,6,111,98,4,0,0,0,35,0
0,1,1,5,0,6,5,6,113,102,1,0,1,0,39,0
0,1,1,5,1,6,5,6,111,102,1,0,0,0,40,0
0,1,1,5,2,6,5,6,113,102,0,0,1,0,41,0
0,1,1,5,3,6,5,6,113,102,4,0,1,0,41,0
0,1,1,5,4,6,5,6,113,102,1,0,1,0,45,0
0,1,1,5,5,6,5,6,111,102,W,0,0,0,46,0
0,1,1,6,0,6,5,6,113,107,4,0,1,1,46,0
0,1,1,6,1,6,5,6,113,107,0,0,1,1,50,0
0,1,1,6,2,6,5,6,113,107,1,0,1,1,50,0
0,1,1,6,3,6,5,6,114,107,1,0,2,1,51,0
0,1,1,6,4,6,5,6,113,107,6,0,1,1,52,0
0,1,1,6,5,6,5,6,113,107,6,0,1,1,58,0
0,1,1,7,0,6,5,6,114,106,1,0,2,1,64,0
0,1,1,7,1,6,5,6,113,106,1,0,1,1,65,0
0,1,1,7,2,6,5,6,114,106,1,0,2,1,66,0
0,1,1,7,3,6,5,6,113,106,1,0,1,1,67,0
0,1,1,7,4,6,5,6,114,106,6,0,2,1,68,0
0,1,1,7,5,6,5,6,114,106,1,0,2,1,74,0
0,1,1,8,0,6,5,6,114,103,2,0,2,1,75,0
0,1,1,8,1,6,5,6,114,103,1,0,2,1,77,0
0,1,1,8,2,6,5,6,113,103,W,0,1,1,78,0
0,1,1,8,3,6,5,6,110,103,0,1,3,2,78,0
0,1,1,8,4,6,5,6,110,103,0,0,3,2,79,0
0,1,1,8,5,6,5,6,110,103,1,0,3,2,79,0
0,1,1,9,0,6,5,6,110,98,1,0,3,2,80,0
0,1,1,9,1,6,5,6,114,98,0,0,2,2,81,0
0,1,1,9,2,6,5,6,114,98,1,0,2,2,81,0
0,1,1,9,3,6,5,6,110,98,1,0,3,2,82,0
0,1,1,9,4,6,5,6,114,98,0,0,2,2,83,0
0,1,1,9,5,6,5,6,114,98,2,0,2,2,83,0
0,1,1,10,0,6,5,6,110,102,1,0,3,2,85,0
0,1,1,10,1,6,5,6,114,102,6,0,2,2,86,0
0,1,1,10,2,6,5,6,114,102,4,0,2,2,92,0
0,1,1,10,3,6,5,6,114,102,1,0,2,2,96,0
0,1,1,10,4,6,5,6,110,102,1,0,3,2,97,0
0,1,1,10,5,6,5,6,114,102,1,0,2,2,98,0
0,1,1,11,0,6,5,6,114,107,0,1,2,2,99,0
0,1,1,11,1,6,5,6,114,107,0,0,2,2,100,0
0,1,1,11,2,6,5,6,114,107,1,1,2,2,100,0
0,1,1,11,3,6,5,6,110,107,1,0,3,2,102,0
0,1,1,11,4,6,5,6,114,107,0,0,2,2,103,0
0,1,1,11,5,6,5,6,114,107,1,0,2,2,103,0
0,1,1,12,0,6,5,6,114,106,2,0,2,2,104,0
0,1,1,12,1,6,5,6,114,106,2,0,2,2,106,0
0,1,1,12,2,6,5,6,114,106,1,1,2,2,108,0
0,1,1,12,3,6,5,6,110,106,1,0,3,2,110,0
0,1,1,12,4,6,5,6,114,106,1,0,2,2,111,0
0,1,1,12,5,6,5,6,110,106,1,0,3,2,112,0
0,1,1,13,0,6,5,6,110,103,6,0,3,2,113,0
0,1,1,13,1,6,5,6,110,103,4,0,3,2,119,0
0,1,1,13,2,6,5,6,110,103,0,1,3,2,123,0
0,1,1,13,3,6,5,6,110,103,0,0,3,2,124,0
0,1,1,13,4,6,5,6,110,103,W,0,3,2,124,0
0,1,1,13,5,6,5,6,112,103,1,0,4,3,124,0
0,1,1,14,0,6,5,6,112,98,1,1,4,3,125,0
0,1,1,14,1,6,5,6,114,98,0,0,2,3,127,0
0,1,1,14,2,6,5,6,114,98,4,0,2,3,127,0
0,1,1,14,3,6,5,6,114,98,1,0,2,3,131,0
0,1,1,14,4,6,5,6,112,98,1,0,4,3,132,0
0,1,1,14,5,6,5,6,114,98,1,0,2,3,133,0
0,1,1,15,0,6,5,6,114,102,1,0,2,3,134,0
0,1,1,15,1,6,5,6,112,102,6,0,4,3,135,0
0,1,1,15,2,6,5,6,112,102,1,0,4,3,141,0
0,1,1,15,3,6,5,6,114,102,6,0,2,3,142,0
0,1,1,15,4,6,5,6,114,102,1,0,2,3,148,0
0,1,1,15,5,6,5,6,112,102,6,0,4,3,149,0
0,1,1,16,0,6,5,6,114,107,4,1,2,3,155,0
0,1,1,16,1,6,5,6,114,107,0,0,2,3,160,0
0,1,1,16,2,6,5,6,114,107,1,0,2,3,160,0
0,1,1,16,3,6,5,6,112,107,0,0,4,3,161,0
0,1,1,16,4,6,5,6,112,107,0,0,4,3,161,0
0,1,1,16,5,6,5,6,112,107,1,0,4,3,161,0
0,1,1,17,0,6,5,6,112,106,1,1,4,3,162,0
0,1,1,17,1,6,5,6,114,106,1,0,2,3,164,0
0,1,1,17,2,6,5,6,112,106,2,0,4,3,165,0
0,1,1,17,3,6,5,6,112,106,6,0,4,3,167,0
0,1,1,17,4,6,5,6,112,106,6,1,4,3,173,0
0,1,1,17,5,6,5,6,112,106,1,0,4,3,180,0
0,1,1,18,0,6,5,6,112,103,4,0,4,3,181,0
0,1,1,18,1,6,5,6,112,103,1,0,4,3,185,0
0,1,1,18,2,6,5,6,114,103,1,0,2,3,186,0
0,1,1,18,3,6,5,6,112,103,W,1,4,3,187,0
0,1,1,18,4,6,5,6,115,103,0,0,5,4,188,0
0,1,1,18,5,6,5,6,115,103,6,0,5,4,188,0
0,1,1,19,0,6,5,6,114,98,4,0,2,4,194,0
0,1,1,19,1,6,5,6,114,98,2,0,2,4,198,0
0,1,1,19,2,6,5,6,114,98,1,0,2,4,200,0
0,1,1,19,3,6,5,6,115,98,4,0,5,4,201,0
0,1,1,19,4,6,5,6,115,98,6,0,5,4,205,0
0,1,1,19,5,6,5,6,115,98,2,0,5,4,211,0
0,1,2,0,0,5,6,6,95,121,1,0,0,0,0,214
0,1,2,0,1,5,6,6,91,121,0,0,1,0,1,214
0,1,2,0,2,5,6,6,91,121,0,0,1,0,1,214
0,1,2,0,3,5,6,6,91,121,4,1,1,0,1,214
0,1,2,0,4,5,6,6,91,121,1,0,1,0,6,214
0,1,2,0,5,5,6,6,95,121,4,0,0,0,7,214
0,1,2,1,0,5,6,6,91,124,4,0,1,0,11,214
0,1,2,1,1,5,6,6,91,124,0,0,1,0,15,214
0,1,2,1,2,5,6,6,91,124,0,0,1,0,15,214
0,1,2,1,3,5,6,6,91,124,1,0,1,0,15,214
0,1,2,1,4,5,6,6,95,124,0,0,0,0,16,214
0,1,2,1,5,5,6,6,95,124,0,0,0,0,16,214
0,1,2,2,0,5,6,6,91,120,1,0,1,0,16,214
0,1,2,2,1,5,6,6,95,120,1,0,0,0,17,214
0,1,2,2,2,5,6,6,91,120,0,0,1,0,18,214
0,1,2,2,3,5,6,6,91,120,1,0,1,0,18,214
0,1,2,2,4,5,6,6,95,120,1,0,0,0,19,214
0,1,2,2,5,5,6,6,91,120,1,1,1,0,20,214
0,1,2,3,0,5,6,6,91,119,0,1,1,0,22,214
0,1,2,3,1,5,6,6,91,119,4,0,1,0,23,214
0,1,2,3,2,5,6,6,91,119,6,0,1,0,27,214
0,1,2,3,3,5,6,6,91,119,1,0,1,0,33,214
0,1,2,3,4,5,6,6,95,119,1,0,0,0,34,214
0,1,2,3,5,5,6,6,91,119,4,0,1,0,35,214
0,1,2,4,0,5,6,6,95,115,6,0,0,0,39,214
0,1,2,4,1,5,6,6,95,115,0,0,0,0,45,214
0,1,2,4,2,5,6,6,95,115,0,0,0,0,45,214
0,1,2,4,3,5,6,6,95,115,1,0,0,0,45,214
0,1,2,4,4,5,6,6,91,115,0,0,1,0,46,214
0,1,2,4,5,5,6,6,91,115,4,0,1,0,46,214
0,1,2,5,0,5,6,6,95,121,W,0,0,0,50,214
0,1,2,5,1,5,6,6,94,121,0,0,2,1,50,214
0,1,2,5,2,5,6,6,94,121,1,0,2,1,50,214
0,1,2,5,3,5,6,6,91,121,0,0,1,1,51,214
0,1,2,5,4,5,6,6,91,121,0,0,1,1,51,214
0,1,2,5,5,5,6,6,91,121,1,0,1,1,51,214
0,1,2,6,0,5,6,6,91,124,W,0,1,1,52,214
0,1,2,6,1,5,6,6,96,124,1,0,3,2,52,214
0,1,2,6,2,5,6,6,94,124,4,0,2,2,53,214
0,1,2,6,3,5,6,6,94,124,0,0,2,2,57,214
0,1,2,6,4,5,6,6,94,124,6,0,2,2,57,214
0,1,2,6,5,5,6,6,94,124,1,0,2,2,63,214
0,1,2,7,0,5,6,6,94,120,1,0,2,2,64,214
0,1,2,7,1,5,6,6,96,120,1,0,3,2,65,214
0,1,2,7,2,5,6,6,94,120,1,1,2,2,66,214
0,1,2,7,3,5,6,6,96,120,1,0,3,2,68,214
0,1,2,7,4,5,6,6,94,120,1,0,2,2,69,214
0,1,2,7,5,5,6,6,96,120,0,0,3,2,70,214
0,1,2,8,0,5,6,6,94,119,1,0,2,2,70,214
0,1,2,8,1,5,6,6,96,119,1,0,3,2,71,214
0,1,2,8,2,5,6,6,94,119,0,0,2,2,72,214
0,1,2,8,3,5,6,6,94,119,6,0,2,2,72,214
0,1,2,8,4,5,6,6,94,119,1,0,2,2,78,214
0,1,2,8,5,5,6,6,96,119,1,0,3,2,79,214
0,1,2,9,0,5,6,6,96,115,0,0,3,2,80,214
0,1,2,9,1,5,6,6,96,115,4,0,3,2,80,214
0,1,2,9,2,5,6,6,96,115,0,0,3,2,84,214
0,1,2,9,3,5,6,6,96,115,1,0,3,2,84,214
0,1,2,9,4,5,6,6,94,115,2,0,2,2,85,214
0,1,2,9,5,5,6,6,94,115,4,0,2,2,87,214
0,1,2,10,0,5,6,6,96,121,0,1,3,2,91,214
0,1,2,10,1,5,6,6,96,121,0,0,3,2,92,214
0,1,2,10,2,5,6,6,96,121,1,0,3,2,92,214
0,1,2,10,3,5,6,6,94,121,W,0,2,2,93,214
0,1,2,10,4,5,6,6,92,121,1,0,4,3,93,214
0,1,2,10,5,5,6,6,96,121,W,0,3,3,94,214
0,1,2,11,0,5,6,6,92,124,1,0,4,4,94,214
0,1,2,11,1,5,6,6,98,124,6,0,5,4,95,214
0,1,2,11,2,5,6,6,98,124,0,0,5,4,101,214
0,1,2,11,3,5,6,6,98,124,1,0,5,4,101,214
0,1,2,11,4,5,6,6,92,124,1,0,4,4,102,214
0,1,2,11,5,5,6,6,98,124,1,1,5,4,103,214
0,1,2,12,0,5,6,6,98,120,0,0,5,4,105,214
0,1,2,12,1,5,6,6,98,120,1,0,5,4,105,214
